Gene stable ID	Zebrafish gene stable ID	Zebrafish homology type	Tropical clawed frog gene stable ID	Tropical clawed frog homology type
ENSRNOG00000081144	ENSDARG00000074968	ortholog_one2many	ENSXETG00000036763	ortholog_one2many
ENSRNOG00000054717				
ENSRNOG00000090313				
ENSRNOG00000052963	ENSDARG00000013659	ortholog_one2one	ENSXETG00000015033	ortholog_one2one
ENSRNOG00000014465	ENSDARG00000061303	ortholog_one2one	ENSXETG00000004157	ortholog_one2one
ENSRNOG00000060040				
ENSRNOG00000079602				
ENSRNOG00000046280				
ENSRNOG00000049498	ENSDARG00000005176	ortholog_many2many		
ENSRNOG00000049498	ENSDARG00000036066	ortholog_many2many		
ENSRNOG00000030547	ENSDARG00000024744	ortholog_one2many	ENSXETG00000006574	ortholog_one2one
ENSRNOG00000030547	ENSDARG00000076826	ortholog_one2many	ENSXETG00000006574	ortholog_one2one
ENSRNOG00000086375				
ENSRNOG00000090341				
ENSRNOG00000078210				
ENSRNOG00000083539				
ENSRNOG00000080578				
ENSRNOG00000058805	ENSDARG00000014532	ortholog_one2one	ENSXETG00000015034	ortholog_one2one
ENSRNOG00000032417			ENSXETG00000018298	ortholog_one2one
ENSRNOG00000037645				
ENSRNOG00000039390	ENSDARG00000067517	ortholog_one2one	ENSXETG00000033081	ortholog_one2one
ENSRNOG00000069380				
ENSRNOG00000014080	ENSDARG00000014943	ortholog_one2one	ENSXETG00000007829	ortholog_one2one
ENSRNOG00000084395				
ENSRNOG00000087829				
ENSRNOG00000042507	ENSDARG00000058349	ortholog_one2many	ENSXETG00000025768	ortholog_one2many
ENSRNOG00000005365	ENSDARG00000034808	ortholog_one2many	ENSXETG00000018293	ortholog_one2one
ENSRNOG00000005365	ENSDARG00000102210	ortholog_one2many	ENSXETG00000018293	ortholog_one2one
ENSRNOG00000088441				
ENSRNOG00000080614				
ENSRNOG00000068726	ENSDARG00000036493	ortholog_one2many		
ENSRNOG00000042332	ENSDARG00000017398	ortholog_one2many	ENSXETG00000002987	ortholog_one2one
ENSRNOG00000042332	ENSDARG00000057419	ortholog_one2many	ENSXETG00000002987	ortholog_one2one
ENSRNOG00000074830				
ENSRNOG00000080790				
ENSRNOG00000080411				
ENSRNOG00000087528				
ENSRNOG00000082749				
ENSRNOG00000075965				
ENSRNOG00000082607				
ENSRNOG00000085137				
ENSRNOG00000026704	ENSDARG00000101419	ortholog_one2one	ENSXETG00000018175	ortholog_one2one
ENSRNOG00000084281				
ENSRNOG00000080893				
ENSRNOG00000077446				
ENSRNOG00000062889				
ENSRNOG00000014862			ENSXETG00000041217	ortholog_one2one
ENSRNOG00000079760				
ENSRNOG00000087875				
ENSRNOG00000066454				
ENSRNOG00000083678				
ENSRNOG00000085223				
ENSRNOG00000071765				
ENSRNOG00000059202			ENSXETG00000040444	ortholog_one2many
ENSRNOG00000078564				
ENSRNOG00000087664				
ENSRNOG00000072993				
ENSRNOG00000074533				
ENSRNOG00000066598				
ENSRNOG00000005465			ENSXETG00000035390	ortholog_one2one
ENSRNOG00000014164	ENSDARG00000052688	ortholog_one2many	ENSXETG00000007827	ortholog_one2one
ENSRNOG00000014164	ENSDARG00000041145	ortholog_one2many	ENSXETG00000007827	ortholog_one2one
ENSRNOG00000081664				
ENSRNOG00000072609				
ENSRNOG00000087189				
ENSRNOG00000090672				
ENSRNOG00000073980				
ENSRNOG00000082541				
ENSRNOG00000010803	ENSDARG00000070730	ortholog_one2one	ENSXETG00000027302	ortholog_one2one
ENSRNOG00000079066				
ENSRNOG00000081196				
ENSRNOG00000074363				
ENSRNOG00000082857				
ENSRNOG00000088863				
ENSRNOG00000009219	ENSDARG00000112032	ortholog_one2many	ENSXETG00000003936	ortholog_one2one
ENSRNOG00000009219	ENSDARG00000056934	ortholog_one2many	ENSXETG00000003936	ortholog_one2one
ENSRNOG00000072953				
ENSRNOG00000086434				
ENSRNOG00000081124				
ENSRNOG00000060599	ENSDARG00000023771	ortholog_one2one	ENSXETG00000024288	ortholog_one2one
ENSRNOG00000071650				
ENSRNOG00000005620	ENSDARG00000091321	ortholog_one2many	ENSXETG00000032552	ortholog_one2one
ENSRNOG00000005620	ENSDARG00000055955	ortholog_one2many	ENSXETG00000032552	ortholog_one2one
ENSRNOG00000005620	ENSDARG00000036215	ortholog_one2many	ENSXETG00000032552	ortholog_one2one
ENSRNOG00000082204				
ENSRNOG00000076975				
ENSRNOG00000074041				
ENSRNOG00000074984				
ENSRNOG00000080948				
ENSRNOG00000083105				
ENSRNOG00000076427				
ENSRNOG00000091157				
ENSRNOG00000005960				
ENSRNOG00000060338	ENSDARG00000090486	ortholog_one2many	ENSXETG00000032604	ortholog_one2one
ENSRNOG00000060338	ENSDARG00000053476	ortholog_one2many	ENSXETG00000032604	ortholog_one2one
ENSRNOG00000061279				
ENSRNOG00000080183				
ENSRNOG00000074811				
ENSRNOG00000072049				
ENSRNOG00000026315				
ENSRNOG00000028348	ENSDARG00000042145	ortholog_one2many	ENSXETG00000002992	ortholog_one2one
ENSRNOG00000028348	ENSDARG00000002330	ortholog_one2many	ENSXETG00000002992	ortholog_one2one
ENSRNOG00000082583				
ENSRNOG00000088468				
ENSRNOG00000091260				
ENSRNOG00000079178				
ENSRNOG00000085709				
ENSRNOG00000083298				
ENSRNOG00000065178				
ENSRNOG00000090253				
ENSRNOG00000010146	ENSDARG00000058212	ortholog_one2many		
ENSRNOG00000077051				
ENSRNOG00000061139	ENSDARG00000052471	ortholog_one2one	ENSXETG00000015037	ortholog_one2one
ENSRNOG00000028328	ENSDARG00000038222	ortholog_one2one	ENSXETG00000002996	ortholog_one2one
ENSRNOG00000009173	ENSDARG00000031763	ortholog_one2many	ENSXETG00000015939	ortholog_one2one
ENSRNOG00000009173	ENSDARG00000053209	ortholog_one2many	ENSXETG00000015939	ortholog_one2one
ENSRNOG00000090533				
ENSRNOG00000077144				
ENSRNOG00000078581				
ENSRNOG00000069701	ENSDARG00000063330	ortholog_one2many	ENSXETG00000019401	ortholog_one2many
ENSRNOG00000081936				
ENSRNOG00000063389				
ENSRNOG00000068310				
ENSRNOG00000037850	ENSDARG00000070487	ortholog_one2many	ENSXETG00000049182	ortholog_many2many
ENSRNOG00000037850	ENSDARG00000070487	ortholog_one2many	ENSXETG00000002733	ortholog_many2many
ENSRNOG00000062535				
ENSRNOG00000056228	ENSDARG00000061039	ortholog_one2one	ENSXETG00000024302	ortholog_one2one
ENSRNOG00000076818				
ENSRNOG00000090121				
ENSRNOG00000061883	ENSDARG00000058678	ortholog_many2many	ENSXETG00000010861	ortholog_one2one
ENSRNOG00000061883	ENSDARG00000007086	ortholog_many2many	ENSXETG00000010861	ortholog_one2one
ENSRNOG00000081931				
ENSRNOG00000077900				
ENSRNOG00000090082				
ENSRNOG00000070616				
ENSRNOG00000064119	ENSDARG00000023672	ortholog_one2many	ENSXETG00000043545	ortholog_one2many
ENSRNOG00000080443				
ENSRNOG00000078517				
ENSRNOG00000056400	ENSDARG00000060008	ortholog_one2one	ENSXETG00000015039	ortholog_one2one
ENSRNOG00000083088				
ENSRNOG00000088371				
ENSRNOG00000028319	ENSDARG00000016074	ortholog_one2one	ENSXETG00000002997	ortholog_one2one
ENSRNOG00000033690			ENSXETG00000025963	ortholog_many2many
ENSRNOG00000033690			ENSXETG00000006302	ortholog_many2many
ENSRNOG00000033690			ENSXETG00000033327	ortholog_many2many
ENSRNOG00000033690			ENSXETG00000008526	ortholog_many2many
ENSRNOG00000082658				
ENSRNOG00000071963				
ENSRNOG00000059540	ENSDARG00000060471	ortholog_one2one	ENSXETG00000017715	ortholog_one2one
ENSRNOG00000082913				
ENSRNOG00000070638				
ENSRNOG00000087257				
ENSRNOG00000063013				
ENSRNOG00000082512				
ENSRNOG00000052407	ENSDARG00000004433	ortholog_one2one	ENSXETG00000018152	ortholog_one2one
ENSRNOG00000001964				
ENSRNOG00000087663				
ENSRNOG00000091103				
ENSRNOG00000088403				
ENSRNOG00000084268				
ENSRNOG00000031054				
ENSRNOG00000047969			ENSXETG00000025963	ortholog_many2many
ENSRNOG00000047969			ENSXETG00000006302	ortholog_many2many
ENSRNOG00000047969			ENSXETG00000033327	ortholog_many2many
ENSRNOG00000047969			ENSXETG00000008526	ortholog_many2many
ENSRNOG00000081130				
ENSRNOG00000003237	ENSDARG00000009136	ortholog_one2many	ENSXETG00000018593	ortholog_one2one
ENSRNOG00000003237	ENSDARG00000054858	ortholog_one2many	ENSXETG00000018593	ortholog_one2one
ENSRNOG00000073087				
ENSRNOG00000090997				
ENSRNOG00000015734	ENSDARG00000055737	ortholog_one2one	ENSXETG00000024326	ortholog_one2one
ENSRNOG00000081700				
ENSRNOG00000085461				
ENSRNOG00000085493				
ENSRNOG00000029223	ENSDARG00000096975	ortholog_many2many		
ENSRNOG00000029223	ENSDARG00000102727	ortholog_many2many		
ENSRNOG00000029223	ENSDARG00000100953	ortholog_many2many		
ENSRNOG00000029223	ENSDARG00000004748	ortholog_many2many		
ENSRNOG00000029223	ENSDARG00000059026	ortholog_many2many		
ENSRNOG00000081330				
ENSRNOG00000087569				
ENSRNOG00000081702				
ENSRNOG00000074313				
ENSRNOG00000090990				
ENSRNOG00000077335				
ENSRNOG00000056024	ENSDARG00000013397	ortholog_one2one	ENSXETG00000017710	ortholog_one2one
ENSRNOG00000089447				
ENSRNOG00000073472				
ENSRNOG00000083617				
ENSRNOG00000075816	ENSDARG00000058105	ortholog_one2one		
ENSRNOG00000009533	ENSDARG00000069262	ortholog_one2one	ENSXETG00000002998	ortholog_one2one
ENSRNOG00000000195				
ENSRNOG00000086665				
ENSRNOG00000049768	ENSDARG00000103847	ortholog_one2many		
ENSRNOG00000049768	ENSDARG00000100869	ortholog_one2many		
ENSRNOG00000075951				
ENSRNOG00000070182				
ENSRNOG00000088764	ENSDARG00000020711	ortholog_many2many	ENSXETG00000036052	ortholog_one2many
ENSRNOG00000088764	ENSDARG00000078069	ortholog_many2many	ENSXETG00000036052	ortholog_one2many
ENSRNOG00000014125				
ENSRNOG00000077185				
ENSRNOG00000072741				
ENSRNOG00000080733				
ENSRNOG00000008319	ENSDARG00000041533	ortholog_one2one	ENSXETG00000025830	ortholog_one2one
ENSRNOG00000083558				
ENSRNOG00000084154				
ENSRNOG00000011513	ENSDARG00000036155	ortholog_one2one	ENSXETG00000018146	ortholog_one2one
ENSRNOG00000077338				
ENSRNOG00000073956				
ENSRNOG00000080567				
ENSRNOG00000005330	ENSDARG00000104609	ortholog_one2many	ENSXETG00000010317	ortholog_one2one
ENSRNOG00000005330	ENSDARG00000112452	ortholog_one2many	ENSXETG00000010317	ortholog_one2one
ENSRNOG00000022764				
ENSRNOG00000054391				
ENSRNOG00000056701	ENSDARG00000053685	ortholog_one2many	ENSXETG00000026944	ortholog_one2one
ENSRNOG00000078800				
ENSRNOG00000082322				
ENSRNOG00000073090				
ENSRNOG00000074048				
ENSRNOG00000007988	ENSDARG00000091413	ortholog_one2one	ENSXETG00000019259	ortholog_one2one
ENSRNOG00000078632				
ENSRNOG00000011661				
ENSRNOG00000087677				
ENSRNOG00000049289				
ENSRNOG00000072912				
ENSRNOG00000089795				
ENSRNOG00000083837				
ENSRNOG00000090070				
ENSRNOG00000074047				
ENSRNOG00000080924				
ENSRNOG00000063236	ENSDARG00000068653	ortholog_many2many	ENSXETG00000042359	ortholog_one2many
ENSRNOG00000063236	ENSDARG00000004301	ortholog_many2many	ENSXETG00000042359	ortholog_one2many
ENSRNOG00000086011				
ENSRNOG00000085750				
ENSRNOG00000019995	ENSDARG00000041110	ortholog_many2many		
ENSRNOG00000037711				
ENSRNOG00000079609				
ENSRNOG00000084333				
ENSRNOG00000026211	ENSDARG00000075754	ortholog_one2one	ENSXETG00000021867	ortholog_one2one
ENSRNOG00000034015	ENSDARG00000034211	ortholog_one2one	ENSXETG00000018599	ortholog_one2one
ENSRNOG00000024429				
ENSRNOG00000071668				
ENSRNOG00000056837	ENSDARG00000059587	ortholog_one2many	ENSXETG00000008021	ortholog_one2one
ENSRNOG00000056837	ENSDARG00000095180	ortholog_one2many	ENSXETG00000008021	ortholog_one2one
ENSRNOG00000089036				
ENSRNOG00000072600				
ENSRNOG00000003715	ENSDARG00000034559	ortholog_one2one	ENSXETG00000006728	ortholog_one2one
ENSRNOG00000010158	ENSDARG00000058212	ortholog_one2many		
ENSRNOG00000002876	ENSDARG00000054950	ortholog_one2one	ENSXETG00000033667	ortholog_one2one
ENSRNOG00000088387				
ENSRNOG00000072442				
ENSRNOG00000028225	ENSDARG00000086933	ortholog_one2one	ENSXETG00000024099	ortholog_one2one
ENSRNOG00000010172	ENSDARG00000041665	ortholog_one2many	ENSXETG00000027117	ortholog_one2many
ENSRNOG00000078936				
ENSRNOG00000057501				
ENSRNOG00000002883	ENSDARG00000054963	ortholog_one2one	ENSXETG00000025674	ortholog_one2one
ENSRNOG00000085959				
ENSRNOG00000089437	ENSDARG00000100385	ortholog_one2many	ENSXETG00000025476	ortholog_one2many
ENSRNOG00000003526	ENSDARG00000102433	ortholog_one2one	ENSXETG00000006723	ortholog_one2one
ENSRNOG00000081113				
ENSRNOG00000077071				
ENSRNOG00000065142				
ENSRNOG00000073968				
ENSRNOG00000075506				
ENSRNOG00000007582			ENSXETG00000021870	ortholog_one2one
ENSRNOG00000039593				
ENSRNOG00000081677				
ENSRNOG00000061928	ENSDARG00000036179	ortholog_one2one	ENSXETG00000016402	ortholog_one2one
ENSRNOG00000072330				
ENSRNOG00000021796	ENSDARG00000075345	ortholog_one2one		
ENSRNOG00000074819				
ENSRNOG00000086515				
ENSRNOG00000032101			ENSXETG00000043544	ortholog_one2one
ENSRNOG00000075382				
ENSRNOG00000052768				
ENSRNOG00000072054				
ENSRNOG00000071613				
ENSRNOG00000055311				
ENSRNOG00000083606				
ENSRNOG00000005418	ENSDARG00000024317	ortholog_one2one	ENSXETG00000033239	ortholog_one2one
ENSRNOG00000056119	ENSDARG00000084411	ortholog_one2many		
ENSRNOG00000056119	ENSDARG00000080942	ortholog_one2many		
ENSRNOG00000003468			ENSXETG00000031732	ortholog_one2one
ENSRNOG00000012721	ENSDARG00000011876	ortholog_one2many	ENSXETG00000007111	ortholog_one2one
ENSRNOG00000012721	ENSDARG00000062262	ortholog_one2many	ENSXETG00000007111	ortholog_one2one
ENSRNOG00000088426				
ENSRNOG00000082530				
ENSRNOG00000054228				
ENSRNOG00000087161				
ENSRNOG00000089824				
ENSRNOG00000061393			ENSXETG00000044458	ortholog_many2many
ENSRNOG00000061393			ENSXETG00000041801	ortholog_many2many
ENSRNOG00000061393			ENSXETG00000046424	ortholog_many2many
ENSRNOG00000061393			ENSXETG00000049151	ortholog_many2many
ENSRNOG00000066508				
ENSRNOG00000083631				
ENSRNOG00000051751				
ENSRNOG00000076817				
ENSRNOG00000030016	ENSDARG00000042646	ortholog_one2many	ENSXETG00000003938	ortholog_one2one
ENSRNOG00000030016	ENSDARG00000005645	ortholog_one2many	ENSXETG00000003938	ortholog_one2one
ENSRNOG00000023256	ENSDARG00000086017	ortholog_many2many	ENSXETG00000019442	ortholog_one2many
ENSRNOG00000023256	ENSDARG00000055076	ortholog_many2many	ENSXETG00000019442	ortholog_one2many
ENSRNOG00000079047				
ENSRNOG00000075551				
ENSRNOG00000054190				
ENSRNOG00000072164				
ENSRNOG00000082721				
ENSRNOG00000056565				
ENSRNOG00000068242				
ENSRNOG00000086331				
ENSRNOG00000080577				
ENSRNOG00000077147				
ENSRNOG00000060264				
ENSRNOG00000066784				
ENSRNOG00000074426				
ENSRNOG00000079689				
ENSRNOG00000084523				
ENSRNOG00000052026	ENSDARG00000086007	ortholog_one2many	ENSXETG00000035539	ortholog_one2many
ENSRNOG00000076931				
ENSRNOG00000058702				
ENSRNOG00000065313				
ENSRNOG00000074106				
ENSRNOG00000068038	ENSDARG00000092834	ortholog_many2many		
ENSRNOG00000068038	ENSDARG00000020493	ortholog_many2many		
ENSRNOG00000068038	ENSDARG00000058421	ortholog_many2many		
ENSRNOG00000001958	ENSDARG00000021022	ortholog_one2one	ENSXETG00000026185	ortholog_one2one
ENSRNOG00000079652				
ENSRNOG00000051729				
ENSRNOG00000075168				
ENSRNOG00000078677				
ENSRNOG00000067425				
ENSRNOG00000059060				
ENSRNOG00000085608				
ENSRNOG00000056026				
ENSRNOG00000086356				
ENSRNOG00000052714	ENSDARG00000115262	ortholog_one2one	ENSXETG00000028251	ortholog_one2many
ENSRNOG00000052714	ENSDARG00000115262	ortholog_one2one	ENSXETG00000028593	ortholog_one2many
ENSRNOG00000006873	ENSDARG00000012539	ortholog_one2many	ENSXETG00000033707	ortholog_one2many
ENSRNOG00000017840	ENSDARG00000054829	ortholog_one2one	ENSXETG00000010280	ortholog_one2one
ENSRNOG00000003562	ENSDARG00000026335	ortholog_one2one	ENSXETG00000015025	ortholog_one2one
ENSRNOG00000009548	ENSDARG00000042139	ortholog_one2one	ENSXETG00000045459	ortholog_one2many
ENSRNOG00000009548	ENSDARG00000042139	ortholog_one2one	ENSXETG00000036702	ortholog_one2many
ENSRNOG00000077233				
ENSRNOG00000066092				
ENSRNOG00000056834				
ENSRNOG00000067474				
ENSRNOG00000076593				
ENSRNOG00000042598				
ENSRNOG00000012860	ENSDARG00000078789	ortholog_one2one	ENSXETG00000007110	ortholog_one2one
ENSRNOG00000060539				
ENSRNOG00000087734				
ENSRNOG00000073646				
ENSRNOG00000053621	ENSDARG00000082639	ortholog_one2many	ENSXETG00000029793	ortholog_one2one
ENSRNOG00000053621	ENSDARG00000080523	ortholog_one2many	ENSXETG00000029793	ortholog_one2one
ENSRNOG00000053621	ENSDARG00000083056	ortholog_one2many	ENSXETG00000029793	ortholog_one2one
ENSRNOG00000089284				
ENSRNOG00000048889				
ENSRNOG00000067838				
ENSRNOG00000087244				
ENSRNOG00000091357				
ENSRNOG00000011113	ENSDARG00000036493	ortholog_one2many		
ENSRNOG00000069946				
ENSRNOG00000061038	ENSDARG00000076075	ortholog_one2one	ENSXETG00000034937	ortholog_one2one
ENSRNOG00000054780				
ENSRNOG00000079334				
ENSRNOG00000035585				
ENSRNOG00000074163				
ENSRNOG00000068217				
ENSRNOG00000076690				
ENSRNOG00000049439				
ENSRNOG00000024445	ENSDARG00000061414	ortholog_one2many	ENSXETG00000010319	ortholog_one2one
ENSRNOG00000024445	ENSDARG00000092927	ortholog_one2many	ENSXETG00000010319	ortholog_one2one
ENSRNOG00000075997				
ENSRNOG00000011034				
ENSRNOG00000002322	ENSDARG00000074809	ortholog_one2many		
ENSRNOG00000002322	ENSDARG00000093702	ortholog_one2many		
ENSRNOG00000072550				
ENSRNOG00000041554				
ENSRNOG00000070037				
ENSRNOG00000086531				
ENSRNOG00000088150				
ENSRNOG00000082250				
ENSRNOG00000003220			ENSXETG00000012575	ortholog_one2one
ENSRNOG00000012928	ENSDARG00000036755	ortholog_one2one	ENSXETG00000007107	ortholog_one2one
ENSRNOG00000079266			ENSXETG00000040291	ortholog_one2many
ENSRNOG00000083360				
ENSRNOG00000072449				
ENSRNOG00000090891				
ENSRNOG00000072149				
ENSRNOG00000070374			ENSXETG00000036792	ortholog_many2many
ENSRNOG00000070374			ENSXETG00000036311	ortholog_many2many
ENSRNOG00000070374			ENSXETG00000040872	ortholog_many2many
ENSRNOG00000017568				
ENSRNOG00000087400				
ENSRNOG00000071400				
ENSRNOG00000072139				
ENSRNOG00000043306	ENSDARG00000086017	ortholog_many2many	ENSXETG00000019442	ortholog_one2many
ENSRNOG00000043306	ENSDARG00000055076	ortholog_many2many	ENSXETG00000019442	ortholog_one2many
ENSRNOG00000079075				
ENSRNOG00000009555	ENSDARG00000078611	ortholog_one2one	ENSXETG00000037102	ortholog_one2one
ENSRNOG00000068515				
ENSRNOG00000075755				
ENSRNOG00000009209			ENSXETG00000013354	ortholog_one2one
ENSRNOG00000001989	ENSDARG00000058538	ortholog_one2many	ENSXETG00000016124	ortholog_one2one
ENSRNOG00000001989	ENSDARG00000026531	ortholog_one2many	ENSXETG00000016124	ortholog_one2one
ENSRNOG00000072106				
ENSRNOG00000080518				
ENSRNOG00000024210	ENSDARG00000103146	ortholog_one2one	ENSXETG00000032463	ortholog_one2one
ENSRNOG00000084032				
ENSRNOG00000078811				
ENSRNOG00000028624	ENSDARG00000013343	ortholog_one2one	ENSXETG00000029968	ortholog_one2one
ENSRNOG00000091107				
ENSRNOG00000078818				
ENSRNOG00000079098				
ENSRNOG00000073112				
ENSRNOG00000088437				
ENSRNOG00000087468				
ENSRNOG00000072708	ENSDARG00000089355	ortholog_many2many	ENSXETG00000021448	ortholog_one2many
ENSRNOG00000072708	ENSDARG00000074758	ortholog_many2many	ENSXETG00000021448	ortholog_one2many
ENSRNOG00000080710				
ENSRNOG00000087035				
ENSRNOG00000009836	ENSDARG00000104130	ortholog_one2one	ENSXETG00000017810	ortholog_one2one
ENSRNOG00000076986				
ENSRNOG00000070572	ENSDARG00000026654	ortholog_one2one	ENSXETG00000038483	ortholog_one2one
ENSRNOG00000001809	ENSDARG00000070918	ortholog_many2many	ENSXETG00000019389	ortholog_many2many
ENSRNOG00000001809	ENSDARG00000053973	ortholog_many2many	ENSXETG00000019389	ortholog_many2many
ENSRNOG00000001809	ENSDARG00000070918	ortholog_many2many	ENSXETG00000027213	ortholog_many2many
ENSRNOG00000001809	ENSDARG00000053973	ortholog_many2many	ENSXETG00000027213	ortholog_many2many
ENSRNOG00000069156			ENSXETG00000036792	ortholog_many2many
ENSRNOG00000069156			ENSXETG00000036311	ortholog_many2many
ENSRNOG00000069156			ENSXETG00000040872	ortholog_many2many
ENSRNOG00000066304	ENSDARG00000058050	ortholog_one2one	ENSXETG00000040375	ortholog_one2one
ENSRNOG00000073613				
ENSRNOG00000013011	ENSDARG00000038978	ortholog_one2one	ENSXETG00000013144	ortholog_one2one
ENSRNOG00000089328				
ENSRNOG00000077137				
ENSRNOG00000082576				
ENSRNOG00000053780				
ENSRNOG00000024438			ENSXETG00000016950	ortholog_one2one
ENSRNOG00000090242				
ENSRNOG00000013152	ENSDARG00000078326	ortholog_one2one	ENSXETG00000018852	ortholog_one2one
ENSRNOG00000075754				
ENSRNOG00000017333	ENSDARG00000036505	ortholog_one2one	ENSXETG00000015442	ortholog_one2one
ENSRNOG00000081126	ENSDARG00000074968	ortholog_one2many	ENSXETG00000036763	ortholog_one2many
ENSRNOG00000077946				
ENSRNOG00000039183	ENSDARG00000058260	ortholog_one2one	ENSXETG00000016139	ortholog_one2one
ENSRNOG00000080986				
ENSRNOG00000074624				
ENSRNOG00000085343				
ENSRNOG00000079355				
ENSRNOG00000073310	ENSDARG00000074968	ortholog_one2many	ENSXETG00000036763	ortholog_one2many
ENSRNOG00000003929	ENSDARG00000034344	ortholog_one2one	ENSXETG00000031488	ortholog_one2one
ENSRNOG00000008138	ENSDARG00000068982	ortholog_one2one		
