Gene stable ID	Tropical clawed frog gene stable ID	Tropical clawed frog homology type
ENSDARG00000044114	ENSXETG00000025206	ortholog_one2one
ENSDARG00000097187		
ENSDARG00000042961		
ENSDARG00000045799	ENSXETG00000007571	ortholog_many2many
ENSDARG00000045799	ENSXETG00000038449	ortholog_many2many
ENSDARG00000071413	ENSXETG00000006573	ortholog_one2one
ENSDARG00000111400		
ENSDARG00000079059		
ENSDARG00000013477	ENSXETG00000018547	ortholog_many2many
ENSDARG00000074588	ENSXETG00000012806	ortholog_one2one
ENSDARG00000004427	ENSXETG00000008549	ortholog_one2one
ENSDARG00000073872	ENSXETG00000017664	ortholog_one2one
ENSDARG00000097197		
ENSDARG00000097404		
ENSDARG00000057053	ENSXETG00000006614	ortholog_one2many
ENSDARG00000005423	ENSXETG00000003433	ortholog_one2many
ENSDARG00000096235		
ENSDARG00000030064	ENSXETG00000015586	ortholog_one2many
ENSDARG00000091969		
ENSDARG00000101424		
ENSDARG00000104365		
ENSDARG00000078981	ENSXETG00000000797	ortholog_one2many
ENSDARG00000069790	ENSXETG00000025900	ortholog_one2many
ENSDARG00000035577	ENSXETG00000008194	ortholog_one2one
ENSDARG00000094212		
ENSDARG00000014849	ENSXETG00000041271	ortholog_one2one
ENSDARG00000044655	ENSXETG00000017966	ortholog_many2many
ENSDARG00000044655	ENSXETG00000017962	ortholog_many2many
ENSDARG00000092723		
ENSDARG00000057049		
ENSDARG00000041107	ENSXETG00000021796	ortholog_one2one
ENSDARG00000013312	ENSXETG00000022749	ortholog_one2one
ENSDARG00000003931	ENSXETG00000023561	ortholog_one2one
ENSDARG00000021380	ENSXETG00000039122	ortholog_one2many
ENSDARG00000089936	ENSXETG00000039841	ortholog_one2many
ENSDARG00000102279	ENSXETG00000018359	ortholog_one2many
ENSDARG00000089892	ENSXETG00000007556	ortholog_one2many
ENSDARG00000068726	ENSXETG00000019757	ortholog_one2one
ENSDARG00000097021		
ENSDARG00000035954	ENSXETG00000014826	ortholog_one2many
ENSDARG00000061773		
ENSDARG00000020887	ENSXETG00000040434	ortholog_one2one
ENSDARG00000088870		
ENSDARG00000094165		
ENSDARG00000078825	ENSXETG00000000287	ortholog_one2many
ENSDARG00000094871		
ENSDARG00000054867	ENSXETG00000015247	ortholog_one2one
ENSDARG00000057691	ENSXETG00000008954	ortholog_one2many
ENSDARG00000035957	ENSXETG00000014814	ortholog_one2one
ENSDARG00000032619	ENSXETG00000011060	ortholog_one2many
ENSDARG00000060394	ENSXETG00000017718	ortholog_one2one
ENSDARG00000062429		
ENSDARG00000098030		
ENSDARG00000079011		
ENSDARG00000019706	ENSXETG00000041194	ortholog_one2one
ENSDARG00000042552	ENSXETG00000015130	ortholog_one2many
ENSDARG00000099055		
ENSDARG00000069446	ENSXETG00000023110	ortholog_one2one
ENSDARG00000036721	ENSXETG00000019319	ortholog_one2many
ENSDARG00000112369	ENSXETG00000040896	ortholog_many2many
ENSDARG00000112369	ENSXETG00000046338	ortholog_many2many
ENSDARG00000112369	ENSXETG00000043307	ortholog_many2many
ENSDARG00000112369	ENSXETG00000043861	ortholog_many2many
ENSDARG00000034227	ENSXETG00000019731	ortholog_one2one
ENSDARG00000090872	ENSXETG00000031709	ortholog_one2one
ENSDARG00000041952		
ENSDARG00000092728		
ENSDARG00000092573		
ENSDARG00000105615		
ENSDARG00000099021	ENSXETG00000008936	ortholog_one2one
ENSDARG00000068923		
ENSDARG00000026098	ENSXETG00000014257	ortholog_one2one
ENSDARG00000045175	ENSXETG00000018700	ortholog_one2one
ENSDARG00000093405	ENSXETG00000024111	ortholog_one2many
ENSDARG00000018643	ENSXETG00000048204	ortholog_many2many
ENSDARG00000018643	ENSXETG00000002876	ortholog_many2many
ENSDARG00000074428	ENSXETG00000000222	ortholog_one2one
ENSDARG00000104609	ENSXETG00000010317	ortholog_one2many
ENSDARG00000012247	ENSXETG00000048907	ortholog_one2many
ENSDARG00000061352	ENSXETG00000002206	ortholog_one2one
ENSDARG00000061728	ENSXETG00000025940	ortholog_one2one
ENSDARG00000061257	ENSXETG00000047294	ortholog_one2one
ENSDARG00000040736		
ENSDARG00000061723	ENSXETG00000014606	ortholog_one2one
ENSDARG00000098765		
ENSDARG00000059610		
ENSDARG00000062221		
ENSDARG00000055753	ENSXETG00000046084	ortholog_one2many
ENSDARG00000030269	ENSXETG00000001972	ortholog_one2many
ENSDARG00000014966	ENSXETG00000007073	ortholog_one2one
ENSDARG00000093406	ENSXETG00000014813	ortholog_one2one
ENSDARG00000057321	ENSXETG00000005640	ortholog_one2one
ENSDARG00000058102	ENSXETG00000023098	ortholog_one2one
ENSDARG00000044142	ENSXETG00000012777	ortholog_one2one
ENSDARG00000074661	ENSXETG00000021597	ortholog_one2one
ENSDARG00000090817		
ENSDARG00000020143		
ENSDARG00000044182	ENSXETG00000001783	ortholog_one2one
ENSDARG00000068274	ENSXETG00000044285	ortholog_one2one
ENSDARG00000052855	ENSXETG00000022392	ortholog_one2one
ENSDARG00000099643	ENSXETG00000045785	ortholog_one2many
ENSDARG00000091135		
ENSDARG00000020504	ENSXETG00000047269	ortholog_one2one
ENSDARG00000015427	ENSXETG00000005253	ortholog_one2one
ENSDARG00000061468	ENSXETG00000001245	ortholog_one2one
ENSDARG00000071429	ENSXETG00000022396	ortholog_one2many
ENSDARG00000055757		
ENSDARG00000025089	ENSXETG00000015828	ortholog_one2many
ENSDARG00000092322	ENSXETG00000042210	ortholog_one2many
ENSDARG00000019564		
ENSDARG00000061758	ENSXETG00000011399	ortholog_one2many
ENSDARG00000100326		
ENSDARG00000032296	ENSXETG00000026990	ortholog_one2one
ENSDARG00000103176	ENSXETG00000011456	ortholog_one2many
ENSDARG00000103549		
ENSDARG00000037838	ENSXETG00000043178	ortholog_one2one
ENSDARG00000009266	ENSXETG00000008509	ortholog_one2one
ENSDARG00000076183	ENSXETG00000011666	ortholog_one2many
ENSDARG00000092807		
ENSDARG00000093878		
ENSDARG00000099560	ENSXETG00000046152	ortholog_one2one
ENSDARG00000096483		
ENSDARG00000009131	ENSXETG00000047027	ortholog_one2one
ENSDARG00000010181	ENSXETG00000008265	ortholog_one2one
ENSDARG00000028896	ENSXETG00000026886	ortholog_one2many
ENSDARG00000073909	ENSXETG00000004653	ortholog_one2many
ENSDARG00000074762		
ENSDARG00000075557	ENSXETG00000047531	ortholog_one2one
ENSDARG00000087120	ENSXETG00000002542	ortholog_one2one
ENSDARG00000096469		
ENSDARG00000029388		
ENSDARG00000070435	ENSXETG00000042730	ortholog_one2one
ENSDARG00000052405	ENSXETG00000000279	ortholog_one2many
ENSDARG00000060768		
ENSDARG00000053685	ENSXETG00000026944	ortholog_one2one
ENSDARG00000002754	ENSXETG00000020032	ortholog_one2one
ENSDARG00000086254		
ENSDARG00000087717	ENSXETG00000015131	ortholog_one2one
ENSDARG00000016514	ENSXETG00000026187	ortholog_one2one
ENSDARG00000016122	ENSXETG00000045671	ortholog_one2one
ENSDARG00000020465	ENSXETG00000024796	ortholog_one2many
ENSDARG00000100434	ENSXETG00000040896	ortholog_many2many
ENSDARG00000100434	ENSXETG00000046338	ortholog_many2many
ENSDARG00000100434	ENSXETG00000043307	ortholog_many2many
ENSDARG00000100434	ENSXETG00000043861	ortholog_many2many
ENSDARG00000105820		
ENSDARG00000097600		
ENSDARG00000017562	ENSXETG00000016600	ortholog_one2one
ENSDARG00000011496		
ENSDARG00000094515		
ENSDARG00000117113	ENSXETG00000040896	ortholog_many2many
ENSDARG00000117113	ENSXETG00000046338	ortholog_many2many
ENSDARG00000117113	ENSXETG00000043307	ortholog_many2many
ENSDARG00000117113	ENSXETG00000043861	ortholog_many2many
ENSDARG00000076402	ENSXETG00000004015	ortholog_one2many
ENSDARG00000009953	ENSXETG00000015502	ortholog_one2one
ENSDARG00000045854	ENSXETG00000026353	ortholog_one2many
ENSDARG00000045854	ENSXETG00000043568	ortholog_one2many
ENSDARG00000005115	ENSXETG00000023059	ortholog_one2many
ENSDARG00000032114	ENSXETG00000009829	ortholog_one2one
ENSDARG00000090637		
ENSDARG00000105762		
ENSDARG00000037836	ENSXETG00000015538	ortholog_one2one
ENSDARG00000034714	ENSXETG00000043353	ortholog_many2many
ENSDARG00000034714	ENSXETG00000048371	ortholog_many2many
ENSDARG00000079880	ENSXETG00000031892	ortholog_many2many
ENSDARG00000079880	ENSXETG00000032235	ortholog_many2many
ENSDARG00000079880	ENSXETG00000032696	ortholog_many2many
ENSDARG00000079880	ENSXETG00000030280	ortholog_many2many
ENSDARG00000079880	ENSXETG00000043263	ortholog_many2many
ENSDARG00000079880	ENSXETG00000046203	ortholog_many2many
ENSDARG00000079880	ENSXETG00000031522	ortholog_many2many
ENSDARG00000079880	ENSXETG00000027471	ortholog_many2many
ENSDARG00000079880	ENSXETG00000045077	ortholog_many2many
ENSDARG00000079880	ENSXETG00000002135	ortholog_many2many
ENSDARG00000079880	ENSXETG00000047923	ortholog_many2many
ENSDARG00000079880	ENSXETG00000047935	ortholog_many2many
ENSDARG00000079880	ENSXETG00000032405	ortholog_many2many
ENSDARG00000079880	ENSXETG00000030912	ortholog_many2many
ENSDARG00000079880	ENSXETG00000041727	ortholog_many2many
ENSDARG00000079880	ENSXETG00000047659	ortholog_many2many
ENSDARG00000079880	ENSXETG00000031461	ortholog_many2many
ENSDARG00000079880	ENSXETG00000033452	ortholog_many2many
ENSDARG00000079880	ENSXETG00000042194	ortholog_many2many
ENSDARG00000079880	ENSXETG00000033555	ortholog_many2many
ENSDARG00000079880	ENSXETG00000036502	ortholog_many2many
ENSDARG00000079880	ENSXETG00000044474	ortholog_many2many
ENSDARG00000079880	ENSXETG00000047145	ortholog_many2many
ENSDARG00000079880	ENSXETG00000034275	ortholog_many2many
ENSDARG00000079880	ENSXETG00000015556	ortholog_many2many
ENSDARG00000079880	ENSXETG00000032374	ortholog_many2many
ENSDARG00000079880	ENSXETG00000008541	ortholog_many2many
ENSDARG00000079880	ENSXETG00000008531	ortholog_many2many
ENSDARG00000079880	ENSXETG00000044137	ortholog_many2many
ENSDARG00000079880	ENSXETG00000042642	ortholog_many2many
ENSDARG00000079880	ENSXETG00000035522	ortholog_many2many
ENSDARG00000079880	ENSXETG00000035933	ortholog_many2many
ENSDARG00000079880	ENSXETG00000044338	ortholog_many2many
ENSDARG00000079880	ENSXETG00000041413	ortholog_many2many
ENSDARG00000079880	ENSXETG00000033024	ortholog_many2many
ENSDARG00000079880	ENSXETG00000032397	ortholog_many2many
ENSDARG00000079880	ENSXETG00000038186	ortholog_many2many
ENSDARG00000079880	ENSXETG00000033479	ortholog_many2many
ENSDARG00000079880	ENSXETG00000046482	ortholog_many2many
ENSDARG00000079880	ENSXETG00000045983	ortholog_many2many
ENSDARG00000079880	ENSXETG00000030421	ortholog_many2many
ENSDARG00000079880	ENSXETG00000032575	ortholog_many2many
ENSDARG00000079880	ENSXETG00000008534	ortholog_many2many
ENSDARG00000079880	ENSXETG00000039788	ortholog_many2many
ENSDARG00000079880	ENSXETG00000043362	ortholog_many2many
ENSDARG00000079880	ENSXETG00000031064	ortholog_many2many
ENSDARG00000079880	ENSXETG00000030742	ortholog_many2many
ENSDARG00000079880	ENSXETG00000043826	ortholog_many2many
ENSDARG00000077352	ENSXETG00000006222	ortholog_one2many
ENSDARG00000027572	ENSXETG00000031996	ortholog_one2one
ENSDARG00000096656	ENSXETG00000042210	ortholog_one2many
ENSDARG00000074066	ENSXETG00000031892	ortholog_many2many
ENSDARG00000074066	ENSXETG00000032235	ortholog_many2many
ENSDARG00000074066	ENSXETG00000032696	ortholog_many2many
ENSDARG00000074066	ENSXETG00000030280	ortholog_many2many
ENSDARG00000074066	ENSXETG00000043263	ortholog_many2many
ENSDARG00000074066	ENSXETG00000046203	ortholog_many2many
ENSDARG00000074066	ENSXETG00000031522	ortholog_many2many
ENSDARG00000074066	ENSXETG00000027471	ortholog_many2many
ENSDARG00000074066	ENSXETG00000045077	ortholog_many2many
ENSDARG00000074066	ENSXETG00000002135	ortholog_many2many
ENSDARG00000074066	ENSXETG00000047923	ortholog_many2many
ENSDARG00000074066	ENSXETG00000047935	ortholog_many2many
ENSDARG00000074066	ENSXETG00000032405	ortholog_many2many
ENSDARG00000074066	ENSXETG00000030912	ortholog_many2many
ENSDARG00000074066	ENSXETG00000041727	ortholog_many2many
ENSDARG00000074066	ENSXETG00000047659	ortholog_many2many
ENSDARG00000074066	ENSXETG00000031461	ortholog_many2many
ENSDARG00000074066	ENSXETG00000033452	ortholog_many2many
ENSDARG00000074066	ENSXETG00000042194	ortholog_many2many
ENSDARG00000074066	ENSXETG00000033555	ortholog_many2many
ENSDARG00000074066	ENSXETG00000036502	ortholog_many2many
ENSDARG00000074066	ENSXETG00000044474	ortholog_many2many
ENSDARG00000074066	ENSXETG00000047145	ortholog_many2many
ENSDARG00000074066	ENSXETG00000034275	ortholog_many2many
ENSDARG00000074066	ENSXETG00000015556	ortholog_many2many
ENSDARG00000074066	ENSXETG00000032374	ortholog_many2many
ENSDARG00000074066	ENSXETG00000008541	ortholog_many2many
ENSDARG00000074066	ENSXETG00000008531	ortholog_many2many
ENSDARG00000074066	ENSXETG00000044137	ortholog_many2many
ENSDARG00000074066	ENSXETG00000042642	ortholog_many2many
ENSDARG00000074066	ENSXETG00000035522	ortholog_many2many
ENSDARG00000074066	ENSXETG00000035933	ortholog_many2many
ENSDARG00000074066	ENSXETG00000044338	ortholog_many2many
ENSDARG00000074066	ENSXETG00000041413	ortholog_many2many
ENSDARG00000074066	ENSXETG00000033024	ortholog_many2many
ENSDARG00000074066	ENSXETG00000032397	ortholog_many2many
ENSDARG00000074066	ENSXETG00000038186	ortholog_many2many
ENSDARG00000074066	ENSXETG00000033479	ortholog_many2many
ENSDARG00000074066	ENSXETG00000046482	ortholog_many2many
ENSDARG00000074066	ENSXETG00000045983	ortholog_many2many
ENSDARG00000074066	ENSXETG00000030421	ortholog_many2many
ENSDARG00000074066	ENSXETG00000032575	ortholog_many2many
ENSDARG00000074066	ENSXETG00000008534	ortholog_many2many
ENSDARG00000074066	ENSXETG00000039788	ortholog_many2many
ENSDARG00000074066	ENSXETG00000043362	ortholog_many2many
ENSDARG00000074066	ENSXETG00000031064	ortholog_many2many
ENSDARG00000074066	ENSXETG00000030742	ortholog_many2many
ENSDARG00000074066	ENSXETG00000043826	ortholog_many2many
ENSDARG00000042873	ENSXETG00000016256	ortholog_one2one
ENSDARG00000011088	ENSXETG00000020613	ortholog_one2many
ENSDARG00000016903	ENSXETG00000019588	ortholog_one2one
ENSDARG00000061345	ENSXETG00000017879	ortholog_one2one
ENSDARG00000073742		
ENSDARG00000088680		
ENSDARG00000069230		
ENSDARG00000095177		
ENSDARG00000068438	ENSXETG00000004230	ortholog_one2one
ENSDARG00000057352	ENSXETG00000036615	ortholog_one2many
ENSDARG00000092764	ENSXETG00000042016	ortholog_many2many
ENSDARG00000092764	ENSXETG00000038861	ortholog_many2many
ENSDARG00000092764	ENSXETG00000040211	ortholog_many2many
ENSDARG00000105759		
ENSDARG00000041895	ENSXETG00000016401	ortholog_one2one
ENSDARG00000101707	ENSXETG00000040953	ortholog_one2one
ENSDARG00000013800		
ENSDARG00000104285	ENSXETG00000006269	ortholog_one2one
ENSDARG00000042876		
ENSDARG00000009594	ENSXETG00000003869	ortholog_one2many
ENSDARG00000042440	ENSXETG00000044575	ortholog_one2many
ENSDARG00000042440	ENSXETG00000045626	ortholog_one2many
ENSDARG00000059923	ENSXETG00000002525	ortholog_one2many
ENSDARG00000091557	ENSXETG00000021851	ortholog_one2one
ENSDARG00000098158	ENSXETG00000012756	ortholog_one2many
ENSDARG00000036252	ENSXETG00000048702	ortholog_one2one
ENSDARG00000079295	ENSXETG00000033434	ortholog_one2many
ENSDARG00000014230	ENSXETG00000013264	ortholog_one2one
ENSDARG00000061908	ENSXETG00000006382	ortholog_one2one
ENSDARG00000094660		
ENSDARG00000105813		
ENSDARG00000070368	ENSXETG00000024111	ortholog_one2many
ENSDARG00000040735		
ENSDARG00000105719		
ENSDARG00000045851		
ENSDARG00000097530	ENSXETG00000042442	ortholog_one2many
ENSDARG00000052642		
ENSDARG00000105835		
ENSDARG00000011521	ENSXETG00000004225	ortholog_one2one
ENSDARG00000096543	ENSXETG00000042210	ortholog_one2many
ENSDARG00000006527		
ENSDARG00000061405	ENSXETG00000018194	ortholog_one2many
ENSDARG00000097593		
ENSDARG00000010160	ENSXETG00000002942	ortholog_one2one
ENSDARG00000095767		
ENSDARG00000015110	ENSXETG00000046436	ortholog_one2one
ENSDARG00000086504		
ENSDARG00000086925		
ENSDARG00000091631		
ENSDARG00000032951	ENSXETG00000012469	ortholog_one2many
ENSDARG00000042452		
ENSDARG00000111889		
ENSDARG00000057949		
ENSDARG00000102262		
ENSDARG00000089582		
ENSDARG00000054433	ENSXETG00000005093	ortholog_one2one
ENSDARG00000046098	ENSXETG00000047920	ortholog_one2one
ENSDARG00000045853	ENSXETG00000011389	ortholog_one2one
ENSDARG00000092873		
ENSDARG00000077264	ENSXETG00000035654	ortholog_one2one
ENSDARG00000105802		
ENSDARG00000036505	ENSXETG00000015442	ortholog_one2one
ENSDARG00000095080		
ENSDARG00000104205	ENSXETG00000039756	ortholog_many2many
ENSDARG00000104205	ENSXETG00000005261	ortholog_many2many
ENSDARG00000104205	ENSXETG00000035235	ortholog_many2many
ENSDARG00000104205	ENSXETG00000040638	ortholog_many2many
ENSDARG00000104205	ENSXETG00000014574	ortholog_many2many
ENSDARG00000104914		
ENSDARG00000100081	ENSXETG00000041591	ortholog_one2many
ENSDARG00000026680		
ENSDARG00000052842	ENSXETG00000039032	ortholog_one2one
ENSDARG00000032458	ENSXETG00000002704	ortholog_one2many
ENSDARG00000054879	ENSXETG00000002758	ortholog_one2many
ENSDARG00000042857	ENSXETG00000034723	ortholog_one2one
ENSDARG00000004636	ENSXETG00000012173	ortholog_one2one
ENSDARG00000096928		
ENSDARG00000039929		
ENSDARG00000077428	ENSXETG00000005040	ortholog_one2many
ENSDARG00000075188	ENSXETG00000009497	ortholog_one2one
ENSDARG00000093318	ENSXETG00000042441	ortholog_one2many
ENSDARG00000093318	ENSXETG00000025543	ortholog_one2many
ENSDARG00000089765	ENSXETG00000032234	ortholog_one2one
ENSDARG00000097398		
ENSDARG00000054055	ENSXETG00000015042	ortholog_one2one
ENSDARG00000034910	ENSXETG00000042210	ortholog_one2many
ENSDARG00000101520		
ENSDARG00000092954	ENSXETG00000036912	ortholog_one2one
ENSDARG00000002600	ENSXETG00000013276	ortholog_one2one
ENSDARG00000074663		
ENSDARG00000094163		
ENSDARG00000097833		
ENSDARG00000011851	ENSXETG00000007809	ortholog_one2one
ENSDARG00000101843	ENSXETG00000040896	ortholog_many2many
ENSDARG00000101843	ENSXETG00000046338	ortholog_many2many
ENSDARG00000101843	ENSXETG00000043307	ortholog_many2many
ENSDARG00000101843	ENSXETG00000043861	ortholog_many2many
ENSDARG00000074531	ENSXETG00000011059	ortholog_one2many
ENSDARG00000113713	ENSXETG00000040896	ortholog_many2many
ENSDARG00000113713	ENSXETG00000046338	ortholog_many2many
ENSDARG00000113713	ENSXETG00000043307	ortholog_many2many
ENSDARG00000113713	ENSXETG00000043861	ortholog_many2many
ENSDARG00000026577	ENSXETG00000009444	ortholog_one2one
ENSDARG00000056277		
ENSDARG00000096887		
ENSDARG00000096358		
ENSDARG00000105754		
ENSDARG00000103172	ENSXETG00000040896	ortholog_many2many
ENSDARG00000103172	ENSXETG00000046338	ortholog_many2many
ENSDARG00000103172	ENSXETG00000043307	ortholog_many2many
ENSDARG00000103172	ENSXETG00000043861	ortholog_many2many
ENSDARG00000089547		
ENSDARG00000105777		
ENSDARG00000031200		
ENSDARG00000031348	ENSXETG00000027297	ortholog_one2many
ENSDARG00000035338		
ENSDARG00000102463	ENSXETG00000008131	ortholog_one2one
ENSDARG00000097743		
ENSDARG00000044380	ENSXETG00000026179	ortholog_one2one
ENSDARG00000005026	ENSXETG00000039942	ortholog_one2one
ENSDARG00000102029		
ENSDARG00000043285	ENSXETG00000039366	ortholog_one2one
ENSDARG00000096417		
ENSDARG00000099440		
ENSDARG00000112705		
ENSDARG00000079553		
ENSDARG00000054878		
ENSDARG00000105666		
ENSDARG00000061844	ENSXETG00000047409	ortholog_one2many
ENSDARG00000116770		
ENSDARG00000069397	ENSXETG00000010000	ortholog_one2one
ENSDARG00000009771	ENSXETG00000012561	ortholog_one2one
ENSDARG00000105563		
ENSDARG00000045592	ENSXETG00000004621	ortholog_one2many
ENSDARG00000057661	ENSXETG00000027677	ortholog_one2one
ENSDARG00000087198	ENSXETG00000004104	ortholog_one2many
ENSDARG00000061048	ENSXETG00000002271	ortholog_one2one
ENSDARG00000021547	ENSXETG00000020477	ortholog_one2one
ENSDARG00000026183	ENSXETG00000003291	ortholog_one2many
ENSDARG00000113115		
ENSDARG00000104020		
ENSDARG00000069855		
ENSDARG00000037495	ENSXETG00000038277	ortholog_one2many
ENSDARG00000104650		
ENSDARG00000068719	ENSXETG00000036029	ortholog_one2one
ENSDARG00000098305	ENSXETG00000045785	ortholog_one2many
ENSDARG00000038228	ENSXETG00000039841	ortholog_one2many
ENSDARG00000104210	ENSXETG00000006076	ortholog_one2many
ENSDARG00000005841	ENSXETG00000004621	ortholog_one2many
ENSDARG00000010144	ENSXETG00000021653	ortholog_one2many
ENSDARG00000094798		
ENSDARG00000016421		
ENSDARG00000030750	ENSXETG00000002046	ortholog_one2many
ENSDARG00000042689	ENSXETG00000020042	ortholog_one2one
ENSDARG00000007885	ENSXETG00000020481	ortholog_one2one
ENSDARG00000068431		
ENSDARG00000014465	ENSXETG00000036584	ortholog_one2one
ENSDARG00000097431		
ENSDARG00000061471	ENSXETG00000012021	ortholog_one2many
ENSDARG00000096507	ENSXETG00000042210	ortholog_one2many
ENSDARG00000076867	ENSXETG00000010993	ortholog_one2many
ENSDARG00000019651	ENSXETG00000030625	ortholog_one2many
ENSDARG00000093965		
ENSDARG00000076443		
ENSDARG00000043287	ENSXETG00000036801	ortholog_one2one
ENSDARG00000093462		
ENSDARG00000088847	ENSXETG00000040896	ortholog_many2many
