EntrezGeneID,GeneSymbol,TranscriptsNumber,UniqueExonsPerGene,MaxExonPerTranscript
79177,ZNF576,2,4,3
79178,THTPA,6,6,3
79180,EFHD2,1,4,4
79183,TTPAL,3,7,6
79184,BRCC3,3,13,12
79187,FSD1,2,15,13
79188,TMEM43,1,12,12
79190,IRX6,1,6,6
79191,IRX3,1,4,4
79192,IRX1,1,4,4
79228,THOC6,4,16,14
79230,ZNF557,3,10,8
79258,MMEL1,1,24,24
79269,DCAF10,2,8,7
79290,OR13A1,1,4,4
79295,OR5H6,1,1,1
79296,OR52E1,1,2,2
79310,OR5H2,1,1,1
79317,OR4K5,1,1,1
79324,OR51G1,1,1,1
79334,OR11H2,1,2,2
79339,OR51B4,1,1,1
79345,OR51B2,1,1,1
79346,OR4C5,1,1,1
79363,CPLANE2,1,5,5
79364,ZXDC,2,12,10
79365,BHLHE41,1,5,5
79366,HMGN5,1,7,7
79368,FCRL2,2,12,12
79369,B3GNT4,2,5,3
79370,BCL2L14,5,17,8
79400,NOX5,3,18,16
79411,GLB1L,3,18,17
79412,KREMEN2,4,11,9
79413,ZBED2,1,2,2
79414,LRFN3,1,3,3
79415,CYBC1,7,11,8
79441,HAUS3,2,6,6
79442,LRRC2,1,9,9
79443,FYCO1,1,18,18
79444,BIRC7,2,8,7
79446,WDR25,6,12,7
79447,PAGR1,1,3,3
79465,ULBP3,1,5,5
79470,OR51J1,1,1,1
79473,OR52N1,1,1,1
79482,OR5AL1,1,2,2
79490,OR10G6,1,1,1
79501,OR4F5,1,1,1
79541,OR2A4,1,1,1
79544,OR4K1,1,1,1
79549,OR6J1,1,1,1
79567,RIPOR1,4,26,22
79568,MAIP1,2,7,6
79570,NKAIN1,1,7,7
79571,GCC1,1,2,2
79572,ATP13A3,2,36,34
79573,TTC13,2,24,23
79574,EPS8L3,4,21,19
79575,ABHD8,1,5,5
79576,NKAP,1,9,9
79577,CDC73,1,17,17
79581,SLC52A2,7,14,5
79582,SPAG16,2,17,16
79583,TMEM231,2,9,7
79585,CORO7,4,58,28
79586,CHPF,2,6,4
79587,CARS2,3,19,16
79589,RNF128,2,8,7
79590,MRPL24,2,7,6
79591,ARMH3,1,26,26
79594,MUL1,1,4,4
79595,SAP130,7,26,21
79596,OBI1,1,6,6
79598,CEP97,2,12,11
79600,TCTN1,8,24,16
79602,ADIPOR2,1,8,8
79603,CERS4,1,12,12
79605,PGBD5,1,7,7
79607,FAM118B,2,11,9
79608,RIC3,9,10,7
79609,VCPKMT,2,6,6
79611,ACSS3,3,20,17
79612,NAA16,3,23,20
79613,TANGO6,1,18,18
79616,CCNJL,2,7,7
79618,HMBOX1,17,21,12
79621,RNASEH2B,2,12,11
79622,SNRNP25,1,5,5
79623,GALNT14,6,20,17
79624,ARMT1,2,7,5
79625,NDNF,1,4,4
79626,TNFAIP8L2,1,2,2
79627,OGFRL1,2,8,7
79628,SH3TC2,1,17,17
79629,OCEL1,1,6,6
79630,C1orf54,5,10,7
79631,EFL1,4,23,20
79632,FAM184A,3,20,18
79633,FAT4,3,19,17
79634,SCRN3,2,10,8
79635,CCDC121,2,3,2
79637,ARMC7,4,7,3
79639,TMEM53,4,6,3
79641,ROGDI,1,11,11
79642,ARSJ,3,8,7
79643,CHMP6,1,8,8
79644,SRD5A3,1,5,5
79645,EFCAB1,4,10,6
79646,PANK3,1,7,7
79647,AKIRIN1,2,5,5
79648,MCPH1,8,24,14
79649,MAP7D3,3,22,19
79650,USB1,5,11,7
79651,RHBDF2,2,20,19
79652,TMEM204,2,4,4
79654,HECTD3,1,21,21
79656,BEND5,5,11,8
79657,RPAP3,3,19,17
79658,ARHGAP10,1,23,23
79659,DYNC2H1,2,90,90
79660,PPP1R3B,2,4,2
79661,NEIL1,4,19,11
79663,HSPBAP1,2,8,8
79664,ICE2,3,18,16
79665,DHX40,2,19,18
79666,PLEKHF2,1,2,2
79668,PARP8,4,28,27
79669,C3orf52,2,7,6
79670,TUT7,4,29,28
79671,NLRX1,4,13,10
79672,FN3KRP,1,6,6
79673,ZNF329,1,4,4
79674,VEPH1,6,18,14
79675,FASTKD1,5,18,15
79676,OGFOD2,7,12,8
79677,SMC6,2,29,28
79679,VTCN1,3,8,6
79680,RTL10,1,3,3
79682,CENPU,1,13,13
79683,ZDHHC14,2,10,9
79684,MSANTD2,7,9,5
79685,SAP30L,3,5,4
79689,STEAP4,3,6,6
79690,GAL3ST4,1,4,4
79691,QTRT2,4,14,10
79692,ZNF322,4,6,5
79693,YRDC,1,5,5
79694,MANEA,1,5,5
79695,GALNT12,1,10,10
79696,ZC2HC1C,3,6,3
79697,RIOX1,1,1,1
79698,ZMAT4,2,7,7
79699,ZYG11B,1,14,14
79701,OGFOD3,2,10,10
79703,C11orf80,2,21,17
79705,LRRK1,1,34,34
79706,PRKRIP1,1,6,6
79707,NOL9,1,12,12
79709,COLGALT1,1,12,12
79710,MORC4,2,18,17
79711,IPO4,1,30,30
79712,GTDC1,18,35,16
79713,IGFLR1,5,7,5
79714,CCDC51,7,8,4
79716,NPEPL1,3,15,13
79717,PPCS,8,11,3
79718,TBL1XR1,8,20,17
79719,AAGAB,3,13,10
79720,VPS37B,1,4,4
79722,ANKRD55,1,12,12
79723,SUV39H2,5,11,6
79724,ZNF768,1,2,2
79725,THAP9,2,8,6
79726,WDR59,3,29,26
79727,LIN28A,1,4,4
79728,PALB2,1,13,13
79729,SH3D21,2,17,16
79730,NSUN7,2,13,12
79731,NARS2,2,16,14
79733,E2F8,3,15,13
79734,KCTD17,4,12,9
79735,TBC1D17,2,17,17
79736,TEFM,1,4,4
79738,BBS10,1,2,2
79739,TTLL7,3,22,22
79740,ZBBX,3,24,22
79741,CCDC7,3,46,44
79742,DIPK2B,2,6,5
79744,ZNF419,10,10,5
79745,CLIP4,3,19,16
79746,ECHDC3,1,5,5
79747,ADGB,1,36,36
79748,LMAN1L,1,14,14
79750,ZNF385D,1,8,8
79751,SLC25A22,3,12,10
79752,ZFAND1,3,12,8
79753,SNIP1,1,4,4
79754,ASB13,1,6,6
79755,ZNF750,1,3,3
79758,DHRS12,3,13,10
79759,ZNF668,4,8,4
79760,GEMIN7,5,6,3
79762,C1orf115,1,2,2
79763,ISOC2,3,7,6
79767,ELMO3,1,20,20
79768,KATNBL1,1,10,10
79770,TXNDC15,2,7,5
79772,MCTP1,3,24,23
79774,GRTP1,3,11,8
79776,ZFHX4,1,11,11
79777,ACBD4,6,18,12
79778,MICALL2,1,17,17
79780,CCDC82,4,17,11
79781,IQCA1,3,23,19
79782,LRRC31,3,10,9
79783,SUGCT,4,17,15
79784,MYH14,3,44,43
79785,RERGL,2,6,6
79786,KLHL36,2,6,5
79788,ZNF665,4,7,5
79789,CLMN,1,13,13
79791,FBXO31,2,11,10
79792,GSDMD,2,25,14
79794,C12orf49,4,5,5
79796,ALG9,19,25,16
79797,ZNF408,2,6,5
79798,ARMC5,4,11,8
79799,UGT2A3,1,6,6
79800,CARF,12,27,17
79801,SHCBP1,3,14,13
79802,HHIPL2,1,9,9
79803,HPS6,1,1,1
79805,VASH2,4,11,9
79807,GSTCD,3,14,12
79809,TTC21B,1,29,29
79810,PTCD2,4,13,10
79811,SLTM,2,22,21
79812,MMRN2,1,7,7
79813,EHMT1,6,33,27
79814,AGMAT,1,7,7
79815,NIPAL2,3,12,12
79816,TLE6,2,19,17
79817,MOB3B,1,4,4
79818,ZNF552,1,3,3
79819,WDR78,2,18,17
79820,CATSPERB,1,27,27
79822,ARHGAP28,3,21,18
79823,CAMKMT,1,11,11
79825,EFCC1,1,8,8
79827,CLMP,1,7,7
79828,METTL8,10,14,11
79829,NAA40,2,10,8
79830,ZMYM1,6,19,11
79831,KDM8,2,10,8
79832,QSER1,1,13,13
79833,GEMIN6,1,3,3
79834,PEAK1,1,8,8
79836,LONRF3,3,14,12
79837,PIP4K2C,4,13,11
79838,TMC5,5,25,22
79839,CCDC102B,2,11,10
79840,NHEJ1,1,8,8
79841,AGBL2,1,19,19
79842,ZBTB3,3,4,2
79843,FAM124B,2,4,3
79844,ZDHHC11,1,13,13
79845,RNF122,1,6,6
79846,CFAP69,3,24,23
79847,MFSD13A,1,10,10
79848,CSPP1,7,35,30
79849,PDZD3,2,12,11
79850,TLCD3A,4,8,5
79852,EPHX3,2,10,8
79853,TM4SF20,1,4,4
79856,SNX22,1,7,7
79858,NEK11,33,33,20
79861,TUBAL3,2,5,4
79862,ZNF669,2,5,4
79863,RBFA,2,8,7
79864,JHY,5,12,9
79865,TREML2,1,5,5
79866,BORA,4,15,12
79867,TCTN2,2,19,18
79868,ALG13,17,39,27
79869,CPSF7,3,12,10
79870,BAALC,3,5,4
79871,RPAP2,1,13,13
79872,CBLL1,2,7,6
79873,NUDT18,1,3,3
79874,RABEP2,1,13,13
79875,THSD4,2,18,17
79876,UBA5,5,18,12
79877,DCAKD,5,11,5
79879,CCDC134,2,8,7
79882,ZC3H14,28,24,17
79883,PODNL1,4,13,10
79884,MAP9,1,14,14
79885,HDAC11,3,13,10
79886,CAAP1,2,7,6
79887,PLBD1,1,11,11
79888,LPCAT1,1,14,14
79890,RIN3,2,11,10
79891,ZNF671,3,5,5
79892,MCMBP,3,20,16
79893,GGNBP2,1,14,14
79894,ZNF672,1,4,4
79895,ATP8B4,1,28,28
79896,THNSL1,1,3,3
79897,RPP21,3,11,5
79898,ZNF613,2,8,6
79899,PRR5L,4,13,10
79901,CYBRD1,3,6,4
79902,NUP85,3,21,19
79903,NAA60,9,15,8
79905,TMC7,6,22,16
79906,MORN1,2,15,14
79908,BTNL8,6,14,8
79912,PYROXD1,3,16,12
79913,ACTR5,1,9,9
79915,ATAD5,1,23,23
79917,MAGIX,3,7,6
79918,SETD6,2,10,9
79919,MAB21L4,3,7,5
79921,TCEAL4,7,10,5
79922,MRM1,1,5,5
79923,NANOG,2,5,4
79924,ADM2,2,3,3
79925,SPEF2,2,38,37
79927,FAM110D,1,2,2
79929,MAP6D1,1,3,3
79930,DOK3,5,11,6
79931,TNIP3,3,16,13
79932,KIAA0319L,1,21,21
79933,SYNPO2L,2,5,4
79934,COQ8B,2,16,15
79935,CNTD2,1,5,5
79937,CNTNAP3,1,24,24
79939,SLC35E1,1,6,6
79943,ZNF696,1,3,3
79944,L2HGDH,1,10,10
79946,C10orf95,1,2,2
79947,DHDDS,5,13,9
79948,PLPPR3,2,9,8
79949,PLEKHS1,4,19,13
79953,SYNDIG1,3,7,5
79954,NOL10,3,23,21
79955,PDZD7,3,20,17
79956,ERMP1,1,15,15
79957,PAQR6,12,17,9
79958,DENND1C,2,23,23
79959,CEP76,2,14,12
79960,JADE1,8,18,11
79961,DENND2D,2,13,12
79962,DNAJC22,2,4,4
79966,SCD5,2,7,5
79968,WDR76,2,15,13
79969,ATAT1,6,55,13
79971,WLS,3,16,12
79973,ZNF442,2,7,6
79974,CPED1,2,24,23
79977,GRHL2,2,18,16
79979,TRMT2B,4,19,14
79980,DSN1,5,14,11
79981,FRMD1,2,12,11
79982,DNAJB14,3,10,8
79983,POF1B,2,18,17
79987,SVEP1,1,48,48
79989,TTC26,9,25,18
79990,PLEKHH3,1,13,13
79991,STN1,1,10,10
79993,ELOVL7,4,14,11
79998,ANKRD53,3,9,7
80000,GREB1L,1,33,33
80003,PCNX2,2,35,34
80004,ESRP2,3,16,15
80005,DOCK5,2,53,52
80006,TRAPPC13,6,16,13
80007,C10orf88,1,6,6
80008,TMEM156,2,8,7
80010,RMI1,5,6,4
80011,PSME3IP1,26,17,9
80012,PHC3,2,16,15
80013,MINDY3,2,17,15
80014,WWC2,1,23,23
80017,DGLUCY,12,26,17
80018,NAA25,1,24,24
80019,UBTD1,1,3,3
80020,FOXRED2,4,10,9
80021,TMEM62,31,22,14
80022,MYO15B,1,63,63
80023,NRSN2,8,10,6
80024,SLC8B1,3,18,16
80025,PANK2,6,16,8
80028,FBXL18,6,10,5
80031,SEMA6D,9,29,20
80032,ZNF556,2,5,4
80034,CSRNP3,2,8,7
80036,TRPM3,23,33,28
80039,FAM106A,1,1,1
80045,GPR157,1,4,4
80055,PGAP1,3,28,28
80059,LRRTM4,5,7,4
80063,ATF7IP2,3,14,13
80067,DCAF17,2,14,14
80070,ADAMTS20,1,39,39
80071,CCDC15,1,16,16
80086,TUBA4B,1,4,4
80095,ZNF606,5,11,7
80097,MZT2B,3,5,4
80108,ZFP2,1,5,5
80110,ZNF614,1,5,5
80114,BICC1,1,21,21
80115,BAIAP2L2,1,14,14
80117,ARL14,1,1,1
80119,PIF1,4,15,13
80122,MAP3K19,6,15,10
80124,VCPIP1,1,3,3
80125,CCDC33,3,22,19
80127,BBOF1,1,12,12
80128,TRIM46,5,16,10
80129,CCDC170,1,11,11
80131,LRRC8E,3,6,4
80133,MROH9,2,24,22
80135,RPF1,1,9,9
80139,ZNF703,1,2,2
80142,PTGES2,3,13,8
80143,SIKE1,2,6,5
80144,FRAS1,2,75,74
80145,THOC7,3,10,8
80146,UXS1,3,17,15
80148,SLC66A2,3,6,6
80149,ZC3H12A,3,8,6
80150,ASRGL1,2,7,7
80152,CENPT,1,16,16
80153,EDC3,5,11,10
80155,NAA15,1,20,20
80157,CWH43,2,18,16
80162,PGGHG,1,14,14
80164,PRR36,1,6,6
80167,ABHD18,19,24,15
80168,MOGAT2,1,6,6
80169,CTC1,1,23,23
80173,IFT74,5,25,20
80174,DBF4B,2,16,15
80176,SPSB1,1,3,3
80177,MYCT1,4,6,3
80178,TEDC2,1,10,10
80179,MYO19,3,49,26
80183,RUBCNL,8,19,15
80184,CEP290,1,54,54
80185,TTI2,4,10,8
80194,TMEM134,3,8,7
80195,TMEM254,9,13,6
80196,RNF34,3,9,7
80198,MUS81,2,17,16
80199,FUZ,4,14,11
80201,HKDC1,1,18,18
80204,FBXO11,3,25,23
80205,CHD9,6,45,39
80206,FHOD3,3,29,29
80207,OPA3,2,3,2
80208,SPG11,2,40,40
80209,PROSER1,2,14,13
80210,ARMC9,9,28,25
80212,CCDC92,6,12,7
80213,TM2D3,4,9,6
80216,ALPK1,3,18,16
80217,CFAP43,1,38,38
80218,NAA50,2,6,5
80219,COQ10B,4,8,5
80221,ACSF2,6,22,17
80222,TARS2,3,18,18
80223,RAB11FIP1,2,6,6
80224,NUBPL,3,14,11
80227,PAAF1,6,18,13
80228,ORAI2,4,7,4
80230,RUFY1,3,36,18
80231,CXorf21,1,3,3
80232,WDR26,2,17,14
80233,FAAP100,1,9,9
80235,PIGZ,1,3,3
80237,ELL3,1,11,11
80243,PREX2,2,41,40
80254,CEP63,20,25,16
80255,SLC35F5,5,19,17
80256,FAM214B,2,10,9
80258,EFHC2,1,15,15
80262,C16orf70,5,18,17
80263,TRIM45,2,7,6
80264,ZNF430,2,6,5
80267,EDEM3,2,21,21
80270,HSD3B7,3,8,7
80271,ITPKC,1,7,7
80273,GRPEL1,1,4,4
80274,SCUBE1,1,22,22
80279,CDK5RAP3,5,22,14
80298,MTERF2,2,6,3
80301,PLEKHO2,2,6,6
80303,EFHD1,3,8,5
80304,WDCP,2,6,4
80305,TRABD,5,15,11
80306,MED28,1,4,4
80308,FLAD1,4,12,8
80309,SPHKAP,2,14,12
80310,PDGFD,2,8,7
80311,KLHL15,1,4,4
80312,TET1,1,12,12
80313,LRRC27,5,19,11
80314,EPC1,4,18,15
80315,CPEB4,5,12,10
80316,PPP1R2C,1,1,1
80317,ZKSCAN3,3,8,7
80318,GKAP1,2,15,13
80319,CXXC4,1,3,3
80320,SP6,2,3,2
80321,CEP70,8,24,18
80323,CCDC68,2,14,12
80324,PUS1,3,9,6
80325,ABTB1,2,15,12
80326,WNT10A,1,4,4
80328,ULBP2,1,5,5
80329,ULBP1,2,5,5
80331,DNAJC5,1,5,5
80332,ADAM33,3,23,22
80333,KCNIP4,7,16,9
80335,WDR82,1,9,9
80336,PABPC1L,1,15,15
80339,PNPLA3,1,9,9
80341,BPIFB2,1,16,16
80342,TRAF3IP3,4,22,17
80343,SEL1L2,3,22,20
80344,DCAF11,3,31,15
80345,ZSCAN16,5,8,4
80346,REEP4,3,8,8
80347,COASY,3,12,11
80349,WDR61,3,12,11
80351,TNKS2,1,27,27
80352,RNF39,2,7,5
80380,PDCD1LG2,1,7,7
80381,CD276,4,13,10
80700,UBXN6,2,12,11
80704,SLC19A3,5,10,7
80705,TSGA10,5,25,21
80709,AKNA,3,24,22
80712,ESX1,1,4,4
80714,PBX4,1,8,8
80723,SLC35G2,3,4,2
80724,ACAD10,2,22,22
80725,SRCIN1,1,19,19
80726,IQCN,3,6,4
80727,TTYH3,1,14,14
80728,ARHGAP39,3,14,12
80731,THSD7B,1,28,28
80736,SLC44A4,3,42,21
80737,VWA7,1,17,17
80739,MPIG6B,6,18,6
80740,LY6G6C,1,3,3
80741,LY6G5C,1,3,3
80742,PRR3,2,7,4
80745,THUMPD2,11,17,11
80746,TSEN2,7,19,13
80755,AARSD1,1,12,12
80757,TMEM121,2,3,2
80758,PRR7,3,5,4
80759,KHDC1,2,6,5
80760,ITIH5,3,17,14
80762,NDFIP1,1,8,8
80763,SPX,1,6,6
80764,THAP7,2,7,5
80765,STARD5,1,6,6
80772,CPTP,1,3,3
80774,LIMD2,1,5,5
80775,TMEM177,3,4,2
80776,B9D2,1,4,4
80777,CYB5B,1,5,5
80778,ZNF34,3,7,6
80781,COL18A1,3,45,43
80789,INTS5,1,2,2
80790,CMIP,2,22,21
80816,ASXL3,1,12,12
80817,CEP44,2,14,12
80818,ZNF436,3,7,4
80820,EEPD1,1,8,8
80821,DDHD1,3,14,13
80823,BHLHB9,8,8,4
80824,DUSP16,1,7,7
80829,ZFP91,2,12,11
80830,APOL6,1,3,3
80831,APOL5,1,5,5
80832,APOL4,2,6,6
80833,APOL3,6,11,5
80834,TAS1R2,1,6,6
80835,TAS1R1,2,6,6
80851,SH3BP5L,4,11,9
80852,GRIP2,1,24,24
80853,KDM7A,1,20,20
80854,SETD7,3,10,8
80856,LNPK,5,18,14
80863,PRRT1,2,10,6
80864,EGFL8,1,9,9
80895,ILKAP,1,12,12
80896,NPL,5,17,13
80975,TMPRSS5,5,16,13
81025,GJA9,1,2,2
81027,TUBB1,1,4,4
81029,WNT5B,2,6,5
81030,ZBP1,5,10,8
81031,SLC2A10,1,5,5
81033,KCNH6,4,20,15
81034,SLC25A32,1,7,7
81035,COLEC12,1,10,10
81037,CLPTM1L,1,17,17
81050,OR5AC2,1,1,1
81061,OR11H1,1,1,1
81099,OR4F17,1,3,3
81127,OR4K15,1,1,1
81168,OR8J3,1,1,1
81282,OR51G2,1,1,1
81285,OR51E2,1,2,2
81300,OR4P4,1,1,1
81309,OR4C15,1,1,1
81318,OR4A5,1,1,1
81327,OR4A16,1,1,1
81328,OR4A15,1,1,1
81341,OR10W1,1,1,1
81392,OR2AE1,1,1,1
81399,OR4F16,1,1,1
81442,OR6N2,1,1,1
81448,OR6K2,1,1,1
81458,OR2T7,1,1,1
81466,OR2L5,1,1,1
81469,OR2G3,1,1,1
81470,OR2G2,1,1,1
81472,OR2C3,1,2,2
81488,POLR2M,2,5,4
81490,PTDSS2,4,25,12
81491,GPR63,2,3,3
81492,RSPH6A,1,6,6
81493,SYNC,2,5,5
81494,CFHR5,1,10,10
81501,DCSTAMP,2,7,4
81502,HM13,4,16,13
81532,MOB2,2,7,5
81533,ITFG1,2,21,18
81537,SGPP1,1,3,3
81539,SLC38A1,6,22,18
81542,TMX1,1,8,8
81543,LRRC3,1,2,2
81544,GDPD5,3,21,18
81545,FBXO38,3,24,22
81550,TDRD3,3,19,14
81551,STMN4,4,8,8
81552,VOPP1,13,18,6
81553,FAM49A,1,12,12
81554,RCC1L,4,15,11
81555,YIPF5,3,7,6
81556,INTS14,6,18,12
81557,MAGED4B,4,17,14
81558,FAM117A,1,8,8
81559,TRIM11,1,6,6
81562,LMAN2L,10,12,10
81563,C1orf21,1,6,6
81565,NDEL1,3,12,10
81566,CSRNP2,1,5,5
81567,TXNDC5,2,12,10
81569,ACTL8,1,3,3
81570,CLPB,4,20,18
81572,PDRG1,1,5,5
81573,ANKRD13C,1,13,13
81575,APOLD1,2,3,2
81576,CCDC130,8,18,11
81577,GFOD2,2,4,3
81578,COL21A1,5,34,31
81579,PLA2G12A,1,4,4
81602,CDADC1,2,11,10
81603,TRIM8,2,6,6
81605,URM1,3,7,5
81606,LBH,1,3,3
81607,NECTIN4,1,9,9
81608,FIP1L1,3,19,18
81609,SNX27,2,13,12
81610,FAM83D,1,4,4
81611,ANP32E,5,9,7
81614,NIPA2,6,11,10
81615,TMEM163,1,8,8
81616,ACSBG2,6,24,15
81617,CAB39L,5,16,12
81618,ITM2C,5,8,7
81619,TSPAN14,9,16,11
81620,CDT1,1,10,10
81621,KAZALD1,2,8,6
81622,UNC93B1,1,11,11
81623,DEFB126,1,2,2
81624,DIAPH3,7,33,28
81626,SHCBP1L,2,11,11
81627,TRMT1L,2,17,15
81628,TSC22D4,2,6,5
81629,TSSK3,1,2,2
81631,MAP1LC3B,1,4,4
81669,CCNL2,8,18,13
81671,VMP1,10,17,13
81688,C6orf62,1,5,5
81689,ISCA1,1,4,4
81691,REXO5,3,21,20
81693,AMN,1,12,12
81696,OR5V1,1,1,1
81697,OR2B2,1,1,1
81704,DOCK8,3,51,48
81706,PPP1R14C,1,4,4
81786,TRIM7,6,12,7
81788,NUAK2,1,7,7
81789,TIGD6,2,3,2
81790,RNF170,4,11,7
81792,ADAMTS12,3,26,24
81793,TLR10,5,6,4
81794,ADAMTS10,2,28,26
81796,SLCO5A1,3,12,10
81797,OR12D3,1,1,1
81831,NETO2,2,10,9
81832,NETO1,8,18,12
81833,SPACA1,1,7,7
81839,VANGL1,3,10,8
81844,TRIM56,1,3,3
81846,SBF2,1,40,40
81847,RNF146,10,12,5
81848,SPRY4,4,5,3
81849,ST6GALNAC5,3,8,5
81850,KRTAP1-3,1,1,1
81851,KRTAP1-1,1,1,1
81853,TMEM14B,5,9,6
81855,SFXN3,1,12,12
81856,ZNF611,4,10,7
81857,MED25,1,18,18
81858,SHARPIN,1,9,9
81870,KRTAP9-9,2,3,2
81871,KRTAP4-6,1,1,1
81872,KRTAP2-1,1,1,1
81873,ARPC5L,1,6,6
81875,ISG20L2,4,7,4
81876,RAB1B,1,6,6
81887,LAS1L,3,14,14
81888,HYI,4,13,9
81889,FAHD1,3,5,3
81890,QTRT1,1,10,10
81892,SLIRP,3,6,4
81894,SLC25A28,1,4,4
81926,ABHD17A,2,6,6
81928,CABLES2,1,10,10
81929,SEH1L,2,10,9
81930,KIF18A,1,17,17
81931,ZNF93,1,4,4
81932,HDHD3,5,7,3
83259,PCDH11Y,4,11,7
83394,PITPNM3,2,20,20
83401,ELOVL3,1,4,4
83416,FCRL5,2,18,17
83417,FCRL4,1,12,12
83439,TCF7L1,1,12,12
83440,ADPGK,8,9,7
83442,SH3BGRL3,1,3,3
83443,SF3B5,1,1,1
83444,INO80B,1,5,5
83445,GSG1,16,14,7
83446,CCDC70,2,3,3
83447,SLC25A31,2,8,7
83448,PUS7L,4,11,9
83449,PMFBP1,2,24,22
83450,DRC3,4,17,15
83451,ABHD11,6,9,6
83452,RAB33B,1,2,2
83460,EMC6,2,3,2
83461,CDCA3,5,8,6
83463,MXD3,2,7,6
83464,APH1B,2,6,6
83468,GLT8D2,2,12,12
83473,KATNAL2,13,31,18
83475,DOHH,2,6,5
83478,ARHGAP24,5,15,10
83479,DDX59,9,13,8
83480,PUS3,2,5,4
83481,EPPK1,1,2,2
83482,SCRT1,1,2,2
83483,PLVAP,1,6,6
83538,TTC25,2,13,12
83539,CHST9,2,6,6
83540,NUF2,2,15,14
83541,FAM110A,6,5,3
83543,AIF1L,3,9,7
83544,DNAL1,2,11,9
83546,RTBDN,8,15,7
83547,RILP,1,8,8
83548,COG3,1,23,23
83549,UCK1,5,12,7
83550,GPR101,1,1,1
83551,TAAR8,1,1,1
83552,MFRP,1,15,15
83590,TMUB1,2,4,3
83591,THAP2,1,3,3
83592,AKR1E2,3,10,10
83593,RASSF5,3,8,6
83594,NUDT12,2,8,7
83595,SOX7,1,2,2
83596,BCL2L12,7,12,7
83597,RTP3,1,2,2
83604,TMEM47,1,3,3
83605,CCM2,6,12,11
83606,GUCD1,8,11,6
83607,AMMECR1L,2,9,8
83608,C18orf21,4,9,5
83636,C19orf12,7,8,4
83637,ZMIZ2,3,21,19
83638,C11orf68,2,3,2
83639,TEX101,2,11,9
83640,RAMAC,1,4,4
83641,FAM107B,17,17,6
83642,SELENOO,1,9,9
83643,CCDC3,2,8,7
83648,FAM167A,1,3,3
83650,SLC35G5,1,1,1
83657,DYNLRB2,2,5,4
83658,DYNLRB1,6,10,5
83659,TEKT1,1,8,8
83660,TLN2,1,56,56
83661,MS4A8,1,7,7
83666,PARP9,6,15,11
83667,SESN2,1,10,10
83690,CRISPLD1,3,18,15
83692,CD99L2,5,14,12
83693,HSDL1,2,10,7
83694,RPS6KL1,7,16,12
83695,RHNO1,4,5,3
83696,TRAPPC9,3,24,23
83697,SLC4A9,4,26,22
83698,CALN1,3,9,7
83699,SH3BGRL2,1,4,4
83700,JAM3,2,9,9
83706,FERMT3,2,17,15
83707,TRPT1,7,13,8
83714,NRIP2,1,6,6
83715,ESPN,3,16,15
83716,CRISPLD2,1,15,15
83719,YPEL3,2,6,5
83723,TLCD3B,3,9,6
83729,INHBE,1,2,2
83732,RIOK1,2,19,17
83733,SLC25A18,2,12,11
83734,ATG10,2,9,9
83737,ITCH,5,28,26
83740,H2AB3,1,1,1
83741,TFAP2D,1,8,8
83742,MARVELD1,1,2,2
83743,GRWD1,1,7,7
83744,ZNF484,7,10,6
83746,L3MBTL2,1,17,17
83752,LONP2,3,18,17
83755,KRTAP4-12,1,1,1
83756,TAS1R3,1,6,6
83758,RBP5,2,7,6
83759,RBM4B,2,4,4
83786,FRMD8,3,11,11
83787,ARMC10,6,11,7
83795,KCNK16,5,10,6
83844,USP26,1,1,1
83849,SYT15,2,17,9
83850,ESYT3,3,25,24
83851,SYT16,8,14,9
83852,SETDB2,3,16,15
83853,ROPN1L,2,6,6
83854,ANGPTL6,2,8,6
83855,KLF16,1,2,2
83856,FSD1L,5,17,14
83857,TMTC1,3,22,20
83858,ATAD3B,2,17,16
83860,TAF3,1,7,7
83861,RSPH3,2,9,8
83862,TMEM120A,3,14,12
83871,RAB34,9,19,11
83872,HMCN1,1,107,107
83873,GPR61,1,3,3
83874,TBC1D10A,2,10,9
83875,BCO2,5,16,12
83876,MRO,8,9,8
83877,TM2D2,4,7,4
83878,USHBP1,3,14,13
83879,CDCA7,2,10,10
83881,MIXL1,2,3,2
83882,TSPAN10,2,5,4
83884,SLC25A2,1,1,1
83886,PRSS27,2,6,6
83887,TTLL2,1,3,3
83888,FGFBP2,1,2,2
83889,WDR87,2,7,6
83890,SPATA9,2,10,9
83891,SNX25,1,19,19
83892,KCTD10,3,9,7
83893,SPATA16,1,11,11
83894,TTC29,3,16,14
83895,KRTAP1-5,1,1,1
83896,KRTAP3-1,1,1,1
83897,KRTAP3-2,1,1,1
83899,KRTAP9-2,1,1,1
83900,KRTAP9-3,1,1,1
83901,KRTAP9-8,1,1,1
83902,KRTAP17-1,1,1,1
83903,HASPIN,1,1,1
83930,STARD3NL,8,13,10
83931,STK40,3,13,12
83932,SPRTN,3,6,5
83933,HDAC10,2,20,20
83937,RASSF4,1,11,11
83938,LRMDA,2,8,7
83939,EIF2A,5,18,14
83940,TATDN1,5,17,13
83941,TM2D1,1,7,7
83942,TSSK1B,1,1,1
83943,IMMP2L,8,13,8
83953,FCAMR,3,11,8
83959,SLC4A11,4,23,20
83982,IFI27L2,1,4,4
83983,TSSK6,1,1,1
83985,SPNS1,5,15,13
83986,FAM234A,2,13,13
83987,CCDC8,1,1,1
