EntrezGeneID,GeneSymbol,TranscriptsNumber,UniqueExonsPerGene,MaxExonPerTranscript
113852,Vmn1r50,1,1,1
113853,Vmn1r53,1,1,1
113854,Vmn1r44,1,1,1
113855,Vmn1r40,1,1,1
113856,Vmn1r46,1,1,1
113857,Vmn1r41,1,2,2
113858,Vmn1r10,1,1,1
113859,Vmn1r29,1,1,1
113860,Vmn1r11,1,1,1
113862,Vmn1r13,1,1,1
113863,Vmn1r15,1,1,1
113864,Vmn1r14,1,1,1
113865,Vmn1r25,1,1,1
113868,Acaa1a,2,14,12
114128,Laptm4b,1,7,7
114141,Cldn16,1,5,5
114142,Foxp2,3,21,19
114143,Atp6v0b,1,8,8
114228,Prss1,1,5,5
114229,Kiss1r,2,8,6
114230,Aipl1,1,6,6
114249,Npnt,5,15,14
114255,Dok4,1,9,9
114301,Palmd,1,8,8
114304,Slc28a3,1,18,18
114332,Lyve1,1,6,6
114479,Slc5a5,1,15,15
114564,Csprs,1,2,2
114565,Zbtb21,4,6,4
114566,Krt82,1,9,9
114570,Crip3,2,10,8
114584,Clic1,1,6,6
114585,D17H6S53E,1,3,3
114600,Gm4736,1,8,8
114601,Ehbp1l1,4,22,19
114602,Zmynd10,2,14,12
114604,Prdm15,3,28,24
114606,Tle6,4,18,14
114615,Elac1,1,4,4
114640,Pth2,1,3,3
114641,Rpl31,3,6,5
114642,Brdt,2,20,19
114643,Oas1c,1,7,7
114644,Slc13a3,1,13,13
114652,Ly6g5c,1,3,3
114654,Ly6g6d,1,3,3
114661,Prss28,1,6,6
114662,Prss29,1,6,6
114663,Impa2,1,8,8
114664,Hsd17b11,1,7,7
114666,Krtap5-5,1,1,1
114671,4930444G20Rik,1,1,1
114674,Gtf2ird2,2,16,16
114679,Selenom,1,5,5
114712,Ferd3l,1,1,1
114713,Rasa2,1,24,24
114714,Rad51c,2,10,9
114715,Spred1,2,8,7
114716,Spred2,1,6,6
114741,Supt16,1,26,26
114774,Pawr,1,7,7
114863,Plpbp,4,10,8
114868,Psg25,1,5,5
114871,Psg28,1,5,5
114872,Psg29,1,5,5
114873,Dscaml1,1,33,33
114874,Ddhd1,4,16,15
114875,Plcz1,1,14,14
114886,Cygb,1,4,4
114889,Vsx1,1,5,5
114893,Dcun1d1,3,9,7
114896,Afg3l1,1,17,17
116701,Fgfrl1,2,7,7
116731,Pcdha1,1,4,4
116732,Tsga13,1,8,8
116733,Vps4a,1,11,11
116746,Defb6,1,2,2
116748,Lsm10,2,3,2
116810,Foxn4,1,10,10
116837,Rims1,5,35,32
116838,Rims2,4,30,27
116847,Prelp,1,3,3
116848,Baz2a,1,30,30
116849,Iltifb,1,5,5
116852,Akr1c20,1,9,9
116870,Mta1,6,23,21
116871,Mta3,4,21,17
116872,Serpinb7,1,8,8
116873,Stim2,3,14,13
116891,Derl2,4,10,7
116903,Calcb,1,5,5
116904,Alpk3,1,14,14
116905,Dph1,1,13,13
116913,Tpbpb,1,5,5
116914,Slc19a2,2,7,6
116939,Pnpla3,1,8,8
116940,Tgs1,1,13,13
116972,Fam57a,1,5,5
117004,Olfr73,1,1,1
117005,Olfr74,1,1,1
117066,Cts3,2,9,8
117109,Pop5,1,6,6
117146,Ube3b,2,30,28
117147,Acsm1,1,14,14
117148,Necab2,1,13,13
117149,Tirap,4,10,7
117150,Pip4k2c,2,12,11
117158,Scgb3a2,2,4,3
117160,Ttyh2,1,14,14
117167,Steap4,1,5,5
117171,1110038F14Rik,2,6,5
117172,2310034C09Rik,1,1,1
117197,Bloc1s4,1,1,1
117198,Ivns1abp,5,20,15
117229,Stk33,2,15,14
117586,A1bg,1,7,7
117589,Asb7,1,6,6
117590,Asb10,2,7,6
117591,Slc2a9,4,14,12
117592,B3galt6,1,1,1
117599,Helb,1,13,13
117600,Srgap1,2,23,22
117606,Boc,1,19,19
118445,Klf16,1,2,2
118446,Gjc3,1,3,3
118449,Synpo2,1,5,5
118451,Mrps2,2,5,4
118452,Baalc,1,2,2
118453,Mmp28,3,10,8
118454,Gjc2,2,3,2
121021,Cspg4,1,10,10
121022,Mrps6,1,3,3
140474,Muc4,1,27,27
140475,Bsnd,1,4,4
140476,Strc,1,29,29
140477,Dmbx1,2,6,5
140481,Man2a2,1,24,24
140482,Zfp358,1,2,2
140483,Hnmt,1,7,7
140484,Pofut1,1,7,7
140486,Igf2bp1,1,15,15
140488,Igf2bp3,1,15,15
140489,Bhlhe23,1,1,1
140491,Ppp1r3a,1,4,4
140492,Kcnn2,2,12,11
140493,Kcnn3,1,8,8
140494,Atp6v0a4,1,21,21
140497,Cd300c2,1,4,4
140498,Rxfp2,3,19,18
140499,Ube2j2,6,10,8
140500,Acap3,1,25,25
140546,Eri3,6,15,9
140557,Smc1b,1,25,25
140559,Igsf8,1,7,7
140570,Plxnb2,3,39,38
140571,Plxnb3,1,35,35
140577,Ankrd6,4,20,17
140579,Elmo2,4,24,22
140580,Elmo1,2,24,22
140629,Ubox5,3,7,7
140630,Ube4a,4,26,21
140703,Emid1,1,15,15
140709,Col26a1,2,14,13
140721,Caskin2,1,20,20
140723,Cacng5,2,7,6
140740,Sec63,5,25,21
140741,Gpr6,1,2,2
140742,Sesn1,2,11,10
140743,Rem2,1,5,5
140765,Tmprss3,2,14,13
140780,Bmp2k,1,16,16
140781,Myh7,2,42,41
140792,Colec12,1,10,10
140795,P2ry14,8,8,3
140806,Il25,1,3,3
140810,Ttbk2,3,17,16
140858,Wdr5,1,14,14
140859,Nek8,1,15,15
140887,Lnx2,1,10,10
140904,Caln1,2,9,7
140917,Dclre1b,2,4,4
140918,Slc7a12,1,4,4
140919,Slc17a6,2,14,12
142681,Slc34a3,2,15,14
142682,Zcchc14,1,13,13
142687,Asb14,2,11,10
142688,Asb13,2,8,6
142980,Tlr3,3,9,7
170439,Elovl6,1,5,5
170441,Slc2a10,1,5,5
170442,Bbox1,1,7,7
170458,Gpha2,1,4,4
170459,Stard4,2,7,6
170460,Stard5,1,6,6
170461,Stard6,4,12,9
170472,Recql5,1,19,19
170483,Grin3b,1,9,9
170484,Nphs2,1,8,8
170571,Cntnap4,1,24,24
170574,Sp7,2,3,2
170625,Snx18,1,2,2
170638,Hpcal4,1,5,5
170639,Olfr78,2,4,4
170643,Kirrel,2,17,16
170644,Ubn1,2,19,19
170648,Olfr138,1,1,1
170651,Krtap19-2,1,1,1
170654,Krtap19-4,1,1,1
170656,Krtap21-1,1,1,1
170657,Krtap19-1,1,1,1
170676,Peg10,1,2,2
170677,Cdhr1,1,17,17
170706,Tmem37,1,2,2
170707,Usp48,3,30,28
170711,Otud7a,1,14,14
170716,Cyp4f13,1,13,13
170718,Idh3b,2,13,12
170719,Oxr1,8,22,17
170720,Card14,1,23,23
170721,Papln,2,28,28
170722,Nxf7,1,23,23
170725,Capn8,2,22,21
170728,Rtn4ip1,1,9,9
170729,Scrt1,1,2,2
170731,Mfn2,7,24,20
170732,Trhr2,1,4,4
170733,Klra17,1,8,8
170734,Zscan5b,1,6,6
170735,Arr3,1,17,17
170736,Parvb,1,13,13
170737,Znrf1,6,7,5
170738,Kcnh7,1,16,16
170740,Zfp287,1,5,5
170741,Pilrb1,1,5,5
170742,Sertad3,1,2,2
170743,Tlr7,5,6,5
170744,Tlr8,3,5,3
170745,Xpnpep2,2,22,21
170748,Smco4,2,4,3
170749,Mtmr4,2,19,19
170750,Xpnpep1,1,21,21
170752,Bco2,2,13,12
170753,Zfp704,1,9,9
170755,Sgk3,3,19,18
170756,Slc8b1,3,18,16
170757,Adgrl4,1,16,16
170758,Rac3,1,6,6
170759,Atp13a1,1,26,26
170760,Acbd3,1,8,8
170761,Pdzd3,1,11,11
170762,Nup155,1,35,35
170763,Zfp87,1,4,4
170765,Ripply3,1,4,4
170767,Rfxap,1,3,3
170768,Pfkfb3,8,19,18
170770,Bbc3,1,4,4
170771,Khdrbs2,1,9,9
170772,Glcci1,3,11,8
170776,Cd209c,1,5,5
170779,Cd209d,1,7,7
170780,Cd209e,1,6,6
170786,Cd209a,1,7,7
170787,Hdac10,1,20,20
170788,Crb1,1,12,12
170789,Acot8,3,8,6
170790,Mlc1,2,14,12
170791,Rbm39,10,23,20
170799,Rtkn2,2,13,12
170813,Ms4a3,1,7,7
170822,Usp33,4,28,24
170823,Glmn,3,20,19
170826,Ppargc1b,2,13,13
170828,Vgll1,2,9,9
170829,Tram2,1,11,11
170833,Hook2,4,26,23
170834,Oosp1,1,5,5
170835,Inpp5j,1,13,13
170930,Sumo2,1,4,4
170935,Grid2ip,3,24,22
170936,Zfp369,1,8,8
170938,Zfp617,1,4,4
170939,Krtap19-9b,1,1,1
170942,Erdr1,1,4,4
170947,Myoz3,1,7,7
170952,Prima1,1,5,5
171095,Il17rc,2,19,18
171166,Mcoln3,1,12,12
171167,Fut10,5,9,6
171168,Acer1,1,6,6
171170,Mbnl3,2,8,8
171171,Ntng2,3,9,9
171180,Syt12,1,8,8
171183,Vmn1r37,1,1,1
171184,Vmn1r36,1,1,1
171185,Vmn1r35,1,1,1
171186,Vmn1r38,1,1,1
171187,Vmn1r33,1,1,1
171188,Vmn1r32,1,3,3
171189,Vmn1r17,1,1,1
171190,Vmn1r26,1,1,1
171191,Vmn1r24,1,1,1
171192,Vmn1r5,1,1,1
171193,Vmn1r6,1,1,1
171194,Vmn1r4,1,1,1
171195,Vmn1r30,1,1,1
171196,Vmn1r22,1,1,1
171197,Vmn1r23,1,1,1
171198,Vmn1r28,1,1,1
171199,Vmn1r18,1,1,1
171200,Vmn1r19,1,1,1
171201,Vmn1r21,1,1,1
171202,Vmn1r16,1,1,1
171203,Vmn1r9,1,1,1
171205,Vmn1r8,1,1,1
171206,Vmn1r27,1,1,1
171207,Arhgap4,3,23,22
171209,Asic3,2,13,11
171210,Acot2,1,3,3
171211,Edaradd,1,6,6
171212,Galnt10,1,12,12
171224,Vmn1r229,1,1,1
171225,Vmn1r226,1,1,1
171226,Vmn1r228,1,1,1
171227,Vmn1r232,1,1,1
171228,Vmn1r225,1,1,1
171229,Vmn1r227,1,1,1
171230,Vmn1r231,1,1,1
171231,Vmn1r230,1,1,1
171232,Vmn1r234,1,1,1
171233,Vmn1r235,1,2,2
171234,Vmn1r237,1,1,1
171235,Vmn1r236,1,1,1
171236,Vmn1r233,1,1,1
171237,Vmn1r73,1,1,1
171238,Vmn1r80,1,1,1
171239,Vmn1r76,1,1,1
171240,Vmn1r74,1,1,1
171241,Vmn1r75,1,1,1
171242,Vmn1r78,1,1,1
171243,Vmn1r83,1,1,1
171244,Vmn1r81,1,1,1
171245,Vmn1r-ps103,1,1,1
171246,Vmn1r200,1,1,1
171247,Vmn1r199,1,1,1
171248,Vmn1r214,1,1,1
171249,Vmn1r213,1,1,1
171250,Vmn1r206,1,1,1
171251,Vmn1r205,1,1,1
171252,Vmn1r208,1,1,1
171253,Vmn1r215,1,1,1
171254,Vmn1r198,1,1,1
171255,Vmn1r201,1,1,1
171256,Vmn1r218,1,1,1
171257,Vmn1r195,1,1,1
171258,Vmn1r202,1,1,1
171259,Vmn1r193,1,1,1
171260,Vmn1r89,1,1,1
171261,Vmn1r87,1,1,1
171262,Vmn1r70,1,1,1
171263,Vmn1r67,1,1,1
171264,Vmn1r66,1,1,1
171265,Vmn1r185,1,1,1
171267,Vmn1r84,1,1,1
171268,Vmn1r82,1,1,1
171269,Vmn1r210,1,1,1
171270,Vmn1r203,1,1,1
171271,Vmn1r220,1,1,1
171272,Vmn1r219,1,1,1
171273,Vmn1r217,1,1,1
171274,Vmn1r222,1,1,1
171275,Vmn1r212,1,1,1
171277,Vmn1r211,1,1,1
171278,Vmn1r197,1,1,1
171279,Vmn1r216,1,1,1
171281,Acot3,2,6,4
171282,Acot4,1,3,3
171283,Havcr1,3,10,8
171284,Timd2,3,11,9
171285,Havcr2,1,7,7
171286,Slc12a8,2,15,13
171382,Trpm8,1,27,27
171388,Bnipl,2,10,10
171405,Slc22a27,2,11,11
171429,Slc26a6,1,18,18
171463,Il17rd,1,13,13
171469,Gpr37l1,1,2,2
171486,Cd99l2,2,10,10
171504,Apobr,1,4,4
171506,H1foo,2,7,5
171508,Creld1,1,10,10
171530,Ucn2,1,1,1
171531,Mlph,1,16,16
171543,Bmf,3,7,5
171567,Nme7,3,15,14
171580,Mical1,4,28,24
191578,Helq,1,18,18
192113,Atp12a,1,23,23
192119,Dicer1,1,27,27
192120,Bspry,2,8,7
192136,Sugct,1,14,14
192140,Tmc2,1,20,20
192156,Mvd,1,10,10
192157,Socs7,1,10,10
192159,Prpf8,1,42,42
192160,Casc3,1,14,14
192161,Pcdha9,1,4,4
192163,Pcdha3,1,4,4
192164,Pcdha12,1,4,4
192166,Sardh,1,21,21
192167,Nlgn1,5,12,8
192169,Ufsp2,1,12,12
192170,Eif4a3,1,12,12
192173,Mcrip1,1,5,5
192174,Rwdd4a,1,7,7
192176,Flna,2,48,47
192185,Nadk,3,14,12
192187,Stab1,1,69,69
192188,Stab2,1,69,69
192190,Pkhd1l1,1,78,78
192191,Med9,1,2,2
192192,Shkbp1,1,18,18
192193,Edem1,1,12,12
192194,Btnl10,2,9,6
192195,Ash1l,1,27,27
192196,Luc7l2,7,20,13
192197,Bcas3,3,26,26
192198,Lrrc4,1,1,1
192199,Rspo1,1,6,6
192200,Wfdc12,1,3,3
192201,Wfdc15b,2,5,4
192212,Prom2,2,25,24
192216,Tmem47,1,3,3
192231,Hexim1,1,1,1
192232,Hps4,2,14,14
192236,Hps1,3,23,20
192285,Phf21a,9,27,19
192287,Slc25a36,1,7,7
192289,Tmlhe,1,8,8
192292,Nrbp1,2,20,19
192650,Cabp7,1,5,5
192651,Zfp286,5,10,6
192652,Wdr81,1,10,10
192653,Ttc36,1,3,3
192654,Pla2g15,2,8,6
192656,Ripk2,2,12,12
192657,Ell2,1,12,12
192658,Rfpl4,2,4,3
192662,Arhgdia,2,7,6
192663,Abcg4,1,15,15
192678,Rassf3,1,5,5
192734,Lrrc75b,1,4,4
192775,Kcnh6,1,13,13
192786,Rapgef6,5,33,29
192852,Lrrc3c,1,2,2
192897,Itgb4,2,41,40
192950,Nacad,1,8,8
192970,Dhrs11,1,7,7
192976,Lrrc75a,2,5,4
192986,Cyb5d2,1,4,4
193003,Pirt,1,2,2
193034,Trpv1,1,16,16
193043,Zfp3,1,2,2
193053,Olfr384,1,1,1
193116,Slu7,2,17,17
193286,BC049762,5,7,4
193322,Oog1,1,4,4
193385,Ripor2,5,29,23
193452,Zfp184,2,9,6
193670,Rnf185,3,8,8
193736,Zbtb12,1,2,2
193740,Hspa1a,1,1,1
193742,Abhd16a,1,20,20
193796,Kdm4b,2,23,23
193813,Mcfd2,2,5,5
193838,Eme2,1,8,8
194126,Mtmr11,1,17,17
194219,Slfnl1,1,5,5
194225,Gm13103,1,4,4
194227,Gm13023,2,6,4
194231,Cnksr1,1,21,21
194237,Rimkla,1,5,5
194268,9930104L06Rik,3,8,6
194309,Vps37d,2,4,4
194352,Trpv5,1,15,15
194357,Moxd2,1,13,13
194388,Tet3,2,13,12
194401,Mical3,2,34,32
194433,Olfr707,1,1,1
194588,Obox7,1,4,4
194590,Reps2,5,21,18
194597,Tmprss11a,1,9,9
194604,Serpina16,1,6,6
194655,Klf11,1,4,4
194735,Btg1-ps2,1,5,5
194738,Rhox11,1,3,3
194744,Slc25a43,1,5,5
194854,Gm9,1,4,4
194856,Rhox4e,1,4,4
194908,Pld6,2,3,2
194952,Jmjd4,2,7,6
194974,Sun3,3,11,10
195018,Zzef1,1,55,55
195040,Tmem199,1,6,6
195046,Nlrp1a,1,14,14
195208,Dcdc2a,2,11,10
195209,Zfp469,1,3,3
195236,Pom121l2,2,3,2
195333,Gsc2,1,3,3
195359,Trim40,2,7,6
195434,Utp14b,2,5,4
195522,Zfp691,3,4,2
195531,Zfp982,2,4,4
195555,Pramef6,1,6,6
195564,Skint3,3,10,10
195646,Hs3st2,1,2,2
195727,Nhs,2,9,9
195733,Grhl1,2,17,16
207151,Slc22a19,1,10,10
207165,Bptf,2,29,28
207175,Cetn4,1,5,5
207181,Rbms3,6,18,15
207182,Ggt7,3,17,15
207209,Ccdc154,1,17,17
207212,Arhgef17,1,21,21
207213,Tdpoz1,1,2,2
207214,Larp4,5,21,16
207215,Fbxo40,2,5,4
207227,Stxbp5l,4,28,28
207259,Zbtb7c,2,6,5
207278,Fchsd2,2,21,21
207304,Hectd1,1,43,43
207352,Sec23ip,1,19,19
207375,Fam120c,1,16,16
207393,Elfn2,2,3,2
207425,Wdr11,1,29,29
207474,Kctd12b,1,3,3
207495,Baiap2l2,1,14,14
207521,Dtx4,1,9,9
207565,Camkk2,2,17,17
207592,Tbc1d16,2,14,12
207596,Thsd4,2,19,18
207607,Ccdc40,1,21,21
207615,Wdr37,3,16,14
207618,Zfp804b,1,4,4
207667,Skor1,4,12,9
207683,Igsf11,1,7,7
207686,Cfap69,1,23,23
207704,Gtpbp10,3,11,10
207728,Pde2a,5,36,31
207740,Ubald1,1,3,3
207742,Rnf43,2,12,10
207777,Tspoap1,1,32,32
207781,C2cd2,1,14,14
207785,Csrnp2,1,5,5
207798,Gramd1c,3,19,17
207806,Usf3,1,8,8
207818,Smagp,4,7,4
207819,4930539E08Rik,1,12,12
207839,Galnt6,3,14,12
207854,Fmr1nb,3,6,6
207911,Mchr1,1,2,2
207920,Esrp1,3,19,16
207921,Fam228b,1,7,7
207932,Urb1,1,39,39
207952,Klhl25,3,4,3
207958,Alg11,2,5,4
207965,Vcpkmt,1,6,6
208043,Setd1b,1,17,17
208076,Pknox2,2,13,13
208080,Ubap1l,1,7,7
208084,Pif1,3,13,13
208092,Chmp6,1,8,8
208098,Panx3,1,4,4
208104,Mlxip,2,18,17
208111,Zfp976,1,4,4
208117,Aph1b,1,6,6
208144,Dhx37,1,27,27
208146,Yeats2,3,33,31
208151,Tmem132b,1,9,9
208154,Btla,2,7,6
208158,Map6d1,1,3,3
208164,Fam180a,1,3,3
208166,Gm609,1,5,5
208169,Slc9c1,1,28,28
208171,Tmprss7,1,18,18
208177,Phldb2,3,21,19
208188,Ghsr,1,3,3
208194,Exog,1,6,6
208198,Btbd2,1,9,9
208211,Alg1,1,13,13
208213,Tmem132c,1,9,9
208228,Mob3a,1,4,4
208258,Ankrd33,2,7,5
208263,Tor1aip1,3,11,10
208266,Dot1l,1,28,28
208285,Cyp4f17,1,13,13
208292,Zfp871,2,6,4
208366,Rpp40,1,8,8
208372,Asb18,2,6,6
208426,Iqcj,1,4,4
208431,Shroom4,3,13,9
208439,Klhl29,1,14,14
208440,Dip2c,1,37,37
208449,Sgms1,4,14,10
208501,Ndufaf8,1,3,3
208518,Cep78,1,15,15
208583,Nek11,1,16,16
208595,Mterf1b,1,2,2
208606,Rsrc2,7,15,13
208613,Tmem212,1,4,4
208618,Etl4,6,25,22
208624,Alg3,5,10,9
208628,Kntc1,1,64,64
208634,Tspan10,1,3,3
208638,Slc25a38,1,7,7
208643,Eif4g1,2,34,33
208647,Creb3l2,1,12,12
208650,Cblb,1,18,18
208659,Fam20a,1,11,11
208665,Akr1d1,1,9,9
208666,Diras1,1,2,2
208677,Creb3l3,1,12,12
208691,Eif5a2,1,5,5
208715,Hmgcs1,2,11,11
208718,Dis3l2,2,22,22
208727,Hdac4,1,27,27
208748,Prrg3,2,5,4
208760,Aqp12,2,4,3
208768,Sde2,1,7,7
208777,Sned1,1,31,31
208795,Tmem63a,1,23,23
208820,Triqk,2,5,5
208836,Fanci,1,38,38
208846,Daam1,3,28,26
208869,Dock3,1,53,53
208884,Zdhhc9,1,10,10
208890,Slc26a7,1,19,19
208898,Unc13c,1,32,32
208908,Ccdc62,1,13,13
208922,Cpeb3,5,15,11
208936,Adamts18,1,23,23
208943,Myo5c,1,41,41
208967,Thnsl1,4,5,3
208968,Zfp280c,5,24,21
208982,Hmgcll1,1,9,9
208990,Npb,3,4,2
208994,Fam83b,1,5,5
209003,Rbmx2,1,6,6
209005,Gm595,1,21,21
209011,Sirt7,2,11,11
209012,Ulk4,1,37,37
209018,Vps8,3,49,47
209027,Pycr1,2,11,8
209032,Zc3hav1l,1,4,4
209039,Tns2,2,30,29
209047,Gipc3,1,6,6
209086,Samd9l,1,2,2
209091,Ccnb3,1,14,14
209131,Snx30,1,9,9
209176,Ido2,1,10,10
209186,Acnat2,2,6,5
209195,Clic6,1,6,6
209200,Dtx3l,1,5,5
209212,Osgin2,3,8,6
209224,Enox2,6,19,16
209225,Zfp710,3,8,6
209232,Wfdc5,1,4,4
209239,Gan,1,11,11
209268,Igsf1,4,24,20
209294,Csta1,1,3,3
209318,Gps1,4,17,14
209334,Gen1,1,14,14
209351,Wfdc6a,2,6,5
209354,Eif2b1,1,9,9
209357,Gtf2h3,1,13,13
209361,Taf3,1,7,7
209378,Itih5,1,14,14
209387,Trim30d,2,8,8
209416,Gpkow,1,11,11
209446,Tfe3,6,15,10
209448,Hoxc10,1,2,2
209456,Trp53bp2,1,18,18
209462,Hace1,1,24,24
209478,Tbc1d12,2,13,13
209488,Hsh2d,1,6,6
209497,Tmem164,6,11,7
209512,Taar2,1,2,2
209513,Taar4,1,1,1
209517,Taar7b,1,1,1
209540,Rtl9,1,2,2
209550,Rad51ap2,1,3,3
209558,Enpp3,1,25,25
209584,Tyw3,2,6,6
209586,Nudcd3,2,6,6
209588,Sectm1a,1,6,6
209590,Il23r,1,11,11
209601,Erich3,1,7,7
209630,Frmd4a,4,30,25
209645,Bend7,2,10,9
209683,Ttc28,1,23,23
209692,Dhtkd1,1,17,17
209707,Lcorl,7,10,7
209737,Kif15,1,35,35
209743,Minar1,1,4,4
209760,Tmc7,1,16,16
209773,Dennd2a,1,19,19
209776,Gpr139,1,2,2
209815,Tbc1d25,2,8,7
209824,Vmn1r183,1,1,1
209837,Slc38a5,1,16,16
209966,Pgbd5,1,7,7
210004,B3gntl1,1,13,13
210009,Mtrr,2,16,15
210027,Slc35f3,2,9,8
210029,Metrnl,1,4,4
210035,Nemp1,2,10,9
210044,Adcy2,1,25,25
210045,Nlrp4b,2,10,9
210094,Iglon5,1,8,8
210104,Zfp658,1,5,5
210105,Zfp719,2,5,4
210106,Tent4a,2,14,13
210108,D130043K22Rik,1,21,21
210126,Lpp,3,16,13
210135,Zfp180,6,12,6
210145,Irgc1,3,6,3
210146,Irgq,1,3,3
210148,Slc30a6,2,15,14
210155,Lypd11,2,8,5
210162,Zkscan2,1,7,7
210172,Zfp526,1,3,3
210198,Gprc6a,1,6,6
210274,Shank2,2,17,16
210293,Dock10,2,57,56
210297,Lrch2,3,23,21
210321,BC048679,3,7,6
210356,Nckap5,3,18,17
210376,Mtmr9,1,10,10
210417,Thsd7b,1,28,28
210463,Slc22a22,2,13,12
210503,Zfp677,1,4,4
210510,Tdrd6,4,9,6
210529,Mettl14,1,11,11
210530,P3h2,1,15,15
210535,Gm12169,1,7,7
210544,Tbc1d31,3,24,21
210554,Hus1b,1,1,1
210573,Tmem151b,1,3,3
210582,Coq10a,1,5,5
210622,Pamr1,1,11,11
210673,Prrt3,3,7,4
210710,Gab3,1,10,10
210711,Mcmbp,1,16,16
210719,Mkx,1,7,7
210741,Kcnk12,1,2,2
210757,Themis,2,10,6
210762,Ppp1r36,1,11,11
210766,Brcc3,5,13,11
210789,Tbc1d4,1,19,19
210801,Unc5d,5,20,18
210808,Lacc1,1,8,8
210853,Zfp947,1,5,5
210876,Vmn2r111,1,6,6
210925,Ints9,2,19,17
210933,Adgrb3,1,31,31
210940,4931408C20Rik,1,2,2
210962,Gm597,1,2,2
210973,Kbtbd2,6,8,4
210982,Bicral,1,11,11
210992,Lpcat1,3,17,14
210998,Fam91a1,1,24,24
211006,Sepsecs,2,12,11
211007,Trim41,1,6,6
211064,Alkbh1,1,6,6
211134,Lzts1,1,3,3
211135,D130040H23Rik,1,6,6
211147,March11,2,5,4
211151,Churc1,1,4,4
211187,Lrtm2,2,6,5
211208,Gm382,1,3,3
211223,Vmn2r15,1,6,6
211228,Lrrc25,1,3,3
211232,Cpne9,1,20,20
211253,Mtrf1,1,11,11
211255,Kbtbd7,1,1,1
211286,Cln5,1,4,4
211305,Fbxw13,1,10,10
211323,Nrg1,12,21,13
211329,Ncoa7,4,18,16
211347,Pank3,1,7,7
211378,6720489N17Rik,2,4,4
211383,Amer3,1,2,2
211389,Suox,1,4,4
211401,Mtss1,2,17,15
211429,Pla2g4b,1,20,20
211446,Exoc3,1,13,13
211468,Kcnh8,1,16,16
211472,Olfr1373,1,1,1
211480,Kcnj14,1,3,3
211482,Efhb,1,13,13
211484,Tsga10,3,22,20
211488,Ado,1,1,1
211499,Tmem87a,3,22,20
211535,Ccdc114,2,16,15
211548,Nomo1,1,31,31
211550,Tifa,2,4,3
211556,Ap1ar,2,10,10
211577,Mrgprf,1,3,3
211578,Mrgprd,1,2,2
211586,Tfdp2,6,20,14
211612,Ptchd1,1,3,3
211623,Plac9a,1,4,4
211651,Fancd2,2,44,44
211652,Wwc1,1,23,23
211660,Cspp1,2,32,30
211666,Mgst2,2,6,5
211673,Arfgef1,1,38,38
211712,Pcdh9,5,8,5
211739,Vstm2a,3,7,5
211770,Trib1,1,3,3
211798,Mfsd9,1,6,6
211896,Depdc7,1,9,9
211914,Asap2,3,30,29
211922,Dennd6a,4,24,20
211924,Dsg1c,1,15,15
211936,Ccdc73,1,18,18
211945,Plekhh1,1,29,29
211948,Pde12,1,3,3
211949,Spsb4,1,3,3
211961,Asxl3,1,13,13
211978,Zfyve26,1,42,42
211986,Tmem18,1,5,5
212032,Hk3,4,21,19
212070,Clrn3,1,3,3
212073,Syne3,2,20,19
212085,Trim52,1,1,1
212090,Tmem60,1,2,2
212108,Rln3,1,2,2
212111,Inpp5a,3,19,16
212114,Nhlrc3,1,7,7
212123,Dcaf15,2,14,13
212124,Cfap46,1,59,59
212127,Proser1,1,13,13
212139,Cc2d1a,1,29,29
212153,Ccdc191,1,16,16
212163,8030462N17Rik,2,6,5
212167,Gsap,3,32,31
212168,Zswim4,1,14,14
212190,Ubxn10,4,9,4
212198,Wdr25,1,7,7
212276,Zfp748,1,4,4
212281,Zfp729a,1,4,4
212285,Arap2,1,33,33
212307,Mapre2,3,11,8
212326,Fam149a,1,14,14
212377,Mms22l,1,24,24
212390,Klhl32,3,12,11
212391,Lcor,1,3,3
212392,Ccdc110,1,7,7
212398,Frat2,1,1,1
212427,A730008H23Rik,1,5,5
212439,AA986860,1,4,4
212442,Lactb2,1,7,7
212448,9330159F19Rik,1,6,6
212483,Fam193b,1,11,11
212503,Paox,2,7,7
212508,Mtg1,1,11,11
212514,Spice1,1,18,18
212516,Efcab12,1,9,9
212517,Cfap44,1,35,35
212518,Sprn,1,2,2
212528,Trmt1,5,26,17
212531,Sh3bgrl2,1,4,4
212539,Gm266,1,1,1
212541,Rho,1,5,5
212547,Nepro,1,9,9
212555,Pqlc2,1,9,9
212569,Zfp273,1,4,4
212627,Prpsap2,8,14,13
212632,Iffo2,2,14,12
212647,Aldh4a1,1,15,15
212670,Catsper2,1,13,13
212679,Mars2,1,1,1
212706,N4bp3,1,5,5
212712,Satb2,3,14,12
212728,Tarbp1,1,30,30
212733,Bicdl2,1,10,10
212772,Arl14ep,4,8,5
212862,Chpt1,2,10,9
212880,Ddx46,1,23,23
212892,Rsph4a,1,6,6
212898,Dse,1,6,6
212919,Kctd7,1,4,4
212933,Pm20d1,2,14,14
212937,Tifab,2,4,3
212943,Tent5a,2,4,3
212952,Gm44,1,1,1
212974,Pgghg,1,14,14
212980,Slc45a3,2,6,5
212986,Scfd2,3,10,9
212989,Best2,1,10,10
212996,Galnt17,1,11,11
212998,BC016579,1,6,6
212999,Tnpo2,6,29,25
213002,Ifitm6,1,2,2
213006,Mfsd4a,2,12,11
213011,Zfp583,1,5,5
